Target,Source,BDeu
AT5G15630,AT5G03740,-772.973684171845
AT5G15630,AT3G50330,-773.379149168842
AT5G15630,AT1G36060,-773.379149168842
AT5G15630,AT1G43160,-773.379149168842
AT5G15630,AT3G03660,-773.379149168842
AT5G15630,AT3G58190,-773.379149168842
AT5G15630,AT2G23340,-788.293272348807
AT5G15630,AT3G15210,-838.046275505023
AT5G15630,AT1G42990,-887.041594203986
AT5G15630,AT3G06740,-889.121034634555
AT5G15630,AT1G74840,-901.955717383951
AT5G15630,AT5G41570,-905.603772932435
AT5G15630,AT5G44260,-918.843920401051
AT5G15630,AT1G64380,-920.230214484393
AT5G15630,AT3G10040,-920.453358280152
AT5G15630,AT5G23280,-932.25396176202
AT5G15630,AT2G28550,-932.25396176202
AT5G15630,AT5G39610,-932.371749886563
AT5G15630,AT4G28110,-935.185160147767
AT5G15630,AT4G11140,-943.779311480321
AT5G15630,AT1G57560,-952.948826846667
AT5G15630,AT3G61630,-953.212797548055
AT5G15630,AT5G10970,-959.204259861831
AT5G15630,AT5G47640,-965.378043987956
AT5G15630,AT1G28370,-965.642015189343
AT5G15630,AT4G31550,-969.079345017623
AT5G15630,AT4G37540,-969.736358107122
AT5G15630,AT4G17500,-969.772491864851
AT5G15630,AT1G67100,-971.528116965239
AT5G15630,AT4G16750,-991.00658650334
AT5G15630,AT5G47220,-991.229730410209
AT5G15630,AT5G08330,-996.59258454234
AT5G15630,AT5G13910,-998.542953452854
AT5G15630,AT5G06710,-1007.34782597228
AT5G15630,AT5G60850,-1010.78984972624
AT5G15630,AT1G68840,-1018.79621474944
AT5G15630,AT3G19580,-1019.95936509258
AT5G15630,AT3G25730,-1028.44815555392
AT5G15630,AT1G52890,-1028.73583757082
AT5G15630,AT5G43170,-1033.59255511598
AT5G15630,AT5G47230,-1034.768127568
AT5G15630,AT2G45160,-1035.86673919
AT5G15630,AT3G49930,-1041.16505504544
AT5G15630,AT5G67060,-1041.34737652446
AT5G15630,AT5G53980,-1053.08344698519
AT5G15630,AT2G46970,-1076.04476253843
AT5G15630,AT3G23240,-1077.35409579175
AT5G15630,AT3G60390,-1131.0552592889
AT5G15630,AT1G25560,-1146.25706448576
