Target,Source,BDeu
AT5G15630,AT3G58190,-340.749974474671
AT5G15630,AT3G50330,-356.86807022563
AT5G15630,AT1G36060,-356.86807022563
AT5G15630,AT1G43160,-356.86807022563
AT5G15630,AT3G03660,-356.86807022563
AT5G15630,AT2G23340,-368.332207466906
AT5G15630,AT5G03740,-369.584969828259
AT5G15630,AT3G15210,-369.872651792377
AT5G15630,AT3G06740,-432.050418751833
AT5G15630,AT1G64380,-434.758467819603
AT5G15630,AT1G74840,-463.362122949513
AT5G15630,AT1G28370,-467.610616367754
AT5G15630,AT5G44260,-471.830938210219
AT5G15630,AT5G39610,-472.11862053267
AT5G15630,AT5G23280,-474.339561203291
AT5G15630,AT2G28550,-474.339561203291
AT5G15630,AT1G42990,-479.12354379939
AT5G15630,AT3G61630,-480.887131901175
AT5G15630,AT4G28110,-481.644998563778
AT5G15630,AT4G37540,-482.743429066541
AT5G15630,AT5G08330,-502.627774330733
AT5G15630,AT5G47640,-506.624542678901
AT5G15630,AT4G17500,-513.273201104189
AT5G15630,AT4G31550,-513.273201104189
AT5G15630,AT5G10970,-515.092948821622
AT5G15630,AT4G11140,-517.513315858606
AT5G15630,AT1G57560,-532.387027845368
AT5G15630,AT5G41570,-532.861302471203
AT5G15630,AT5G13910,-538.613873272331
AT5G15630,AT5G06710,-540.077128830142
AT5G15630,AT5G43170,-544.321168099224
AT5G15630,AT3G10040,-556.106029055867
AT5G15630,AT4G16750,-560.325934785907
AT5G15630,AT5G47220,-560.597868963692
AT5G15630,AT5G67060,-570.732463946718
AT5G15630,AT3G25730,-584.365654064554
AT5G15630,AT3G49930,-584.458362669802
AT5G15630,AT5G53980,-586.801775365647
AT5G15630,AT5G60850,-592.071509688436
AT5G15630,AT1G68840,-596.538692667165
AT5G15630,AT1G67100,-603.240177722326
AT5G15630,AT3G19580,-608.960123562407
AT5G15630,AT3G23240,-619.844441717955
AT5G15630,AT5G47230,-621.522871939574
AT5G15630,AT2G46970,-633.866931561808
AT5G15630,AT2G45160,-636.493565644838
AT5G15630,AT1G52890,-660.20478062318
AT5G15630,AT3G60390,-661.773395341094
AT5G15630,AT1G25560,-686.52647043579
