Target,Source,BDeu
AT2G22420,AT5G10120,-71.3688594761834
AT2G22420,AT3G02550,-88.1801022077018
AT2G22420,AT2G34140,-102.91190389754
AT2G22420,AT5G51780,-103.6050508781
AT2G22420,AT1G77450,-104.29819785866
AT2G22420,AT1G27650,-104.29819785866
AT2G22420,AT1G52890,-105.396809880662
AT2G22420,AT5G17810,-105.396809880662
AT2G22420,AT4G00150,-119.029999548498
AT2G22420,AT5G47220,-119.43546458994
AT2G22420,AT2G46990,-119.43546458994
AT2G22420,AT4G27900,-119.43546458994
AT2G22420,AT5G19790,-119.43546458994
AT2G22420,AT2G24260,-119.43546458994
AT2G22420,AT4G18890,-119.43546458994
AT2G22420,AT2G36890,-120.1286115705
AT2G22420,AT4G16750,-120.82175855106
AT2G22420,AT5G44260,-120.82175855106
AT2G22420,AT3G03450,-120.82175855106
AT2G22420,AT4G00180,-121.51490553162
AT2G22420,AT4G06746,-133.474119299218
AT2G22420,AT3G03660,-134.167266279778
AT2G22420,AT3G58190,-134.167266279778
AT2G22420,AT1G06180,-134.167266279778
AT2G22420,AT4G05100,-134.167266279778
AT2G22420,AT1G10480,-134.167266279778
AT2G22420,AT1G75080,-134.167266279778
AT2G22420,AT3G24120,-134.167266279778
AT2G22420,AT3G11580,-134.167266279778
AT2G22420,AT1G36060,-134.860413260338
AT2G22420,AT2G25900,-134.860413260338
AT2G22420,AT2G36080,-134.860413260338
AT2G22420,AT3G01970,-134.860413260338
AT2G22420,AT5G17490,-134.860413260338
AT2G22420,AT1G56650,-134.860413260338
AT2G22420,AT3G56970,-134.860413260338
AT2G22420,AT4G29080,-134.860413260338
AT2G22420,AT1G65620,-134.860413260338
AT2G22420,AT3G18400,-134.860413260338
AT2G22420,AT5G13080,-134.860413260338
AT2G22420,AT5G47390,-134.860413260338
AT2G22420,AT1G65330,-135.148095166124
AT2G22420,AT5G23280,-135.553560240898
AT2G22420,AT1G71030,-135.553560240898
AT2G22420,AT2G37740,-135.553560240898
AT2G22420,AT3G23240,-135.553560240898
AT2G22420,AT1G74500,-135.553560240898
AT2G22420,AT4G14540,-135.553560240898
AT2G22420,AT5G57620,-135.553560240898
AT2G22420,AT4G31550,-136.246707221458
AT2G22420,AT5G41570,-136.246707221458
