Target,Source,BDeu
AT2G28110,AT2G28200,-266.784608325262
AT2G28110,AT3G15210,-267.477755493322
AT2G28110,AT5G53950,-275.743405538069
AT2G28110,AT3G56980,-284.288998356091
AT2G28110,AT1G74650,-305.66458934991
AT2G28110,AT1G43700,-308.554961068223
AT2G28110,AT3G56970,-308.554961068223
AT2G28110,AT1G75490,-323.168979386988
AT2G28110,AT1G27650,-324.9607388333
AT2G28110,AT1G03970,-325.65388600136
AT2G28110,AT1G67710,-326.059351105301
AT2G28110,AT5G19790,-327.563428481244
AT2G28110,AT1G36060,-328.256575649304
AT2G28110,AT1G43160,-328.256575649304
AT2G28110,AT3G03660,-328.256575649304
AT2G28110,AT1G71030,-328.256575649304
AT2G28110,AT2G25900,-328.256575649304
AT2G28110,AT3G01970,-328.256575649304
AT2G28110,AT3G16770,-328.256575649304
AT2G28110,AT4G00730,-328.256575649304
AT2G28110,AT5G12330,-328.256575649304
AT2G28110,AT1G56650,-328.256575649304
AT2G28110,AT3G17600,-328.256575649304
AT2G28110,AT3G27650,-328.256575649304
AT2G28110,AT4G27900,-328.256575649304
AT2G28110,AT4G39780,-328.256575649304
AT2G28110,AT5G25890,-328.256575649304
AT2G28110,AT1G28520,-328.256575649304
AT2G28110,AT1G50420,-328.256575649304
AT2G28110,AT1G72450,-328.256575649304
AT2G28110,AT2G04890,-328.256575649304
AT2G28110,AT2G14210,-328.256575649304
AT2G28110,AT2G24260,-328.256575649304
AT2G28110,AT5G07100,-328.256575649304
AT2G28110,AT5G21120,-328.256575649304
AT2G28110,AT5G57620,-328.256575649304
AT2G28110,AT3G58190,-328.256575649304
AT2G28110,AT1G77450,-328.256575649304
AT2G28110,AT4G29930,-328.256575649304
AT2G28110,AT5G17490,-328.256575649304
AT2G28110,AT5G51790,-328.256575649304
AT2G28110,AT1G74500,-328.256575649304
AT2G28110,AT1G10480,-328.256575649304
AT2G28110,AT3G18400,-328.256575649304
AT2G28110,AT5G60890,-328.256575649304
AT2G28110,AT5G03740,-330.048335089365
AT2G28110,AT2G23340,-343.158276038438
AT2G28110,AT5G58010,-346.454112854442
AT2G28110,AT4G14540,-346.859577958384
AT2G28110,AT4G29080,-346.859577958384
AT2G28110,AT1G79700,-346.859577958384
AT2G28110,AT2G23290,-346.859577958384
AT2G28110,AT3G24120,-346.859577958384
AT2G28110,AT4G37260,-346.859577958384
AT2G28110,AT5G13790,-346.859577958384
AT2G28110,AT3G03450,-346.859577958384
AT2G28110,AT3G60530,-347.552725126444
AT2G28110,AT4G00150,-347.552725126444
AT2G28110,AT5G22890,-347.552725126444
AT2G28110,AT5G61420,-347.552725126444
AT2G28110,AT1G75080,-347.552725126444
AT2G28110,AT4G30980,-347.552725126444
AT2G28110,AT1G49475,-347.552725126444
AT2G28110,AT2G40220,-347.552725126444
AT2G28110,AT2G44940,-347.552725126444
AT2G28110,AT4G00050,-348.245872294503
AT2G28110,AT4G01720,-348.245872294503
AT2G28110,AT3G11580,-348.245872294504
AT2G28110,AT1G65620,-362.454425515577
AT2G28110,AT1G65300,-362.859890619519
AT2G28110,AT3G16857,-363.26535572346
AT2G28110,AT5G44160,-363.26535572346
AT2G28110,AT3G50330,-364.363967995462
AT2G28110,AT4G06746,-364.363967995462
AT2G28110,AT1G30650,-364.363967995462
AT2G28110,AT4G00180,-365.057115163522
AT2G28110,AT4G01250,-365.057115163522
AT2G28110,AT4G36780,-365.057115163522
AT2G28110,AT4G37610,-365.057115163522
AT2G28110,AT5G47390,-365.057115163522
AT2G28110,AT2G40970,-365.750262331582
AT2G28110,AT3G06740,-379.265668384596
AT2G28110,AT2G36890,-382.156040090408
AT2G28110,AT4G28140,-382.156040096659
AT2G28110,AT2G18350,-383.25465236866
AT2G28110,AT5G59820,-383.25465236866
AT2G28110,AT5G66700,-384.64094670478
