Target,Source,BDeu
AT5G44030,AT2G18350,-743.879406698105
AT5G44030,AT5G66700,-743.879406698105
AT5G44030,AT5G59820,-743.879406698105
AT5G44030,AT5G47390,-775.211730065923
AT5G44030,AT3G16857,-775.617195062921
AT5G44030,AT4G01720,-775.904877079817
AT5G44030,AT5G22890,-776.598023927044
AT5G44030,AT3G50330,-776.598023927044
AT5G44030,AT1G36060,-776.598023927044
AT5G44030,AT1G43160,-776.598023927044
AT5G44030,AT3G03660,-776.598023927044
AT5G44030,AT1G71030,-776.598023927044
AT5G44030,AT2G25900,-776.598023927044
AT5G44030,AT3G01970,-776.598023927044
AT5G44030,AT3G16770,-776.598023927044
AT5G44030,AT4G00730,-776.598023927044
AT5G44030,AT5G12330,-776.598023927044
AT5G44030,AT1G56650,-776.598023927044
AT5G44030,AT3G17600,-776.598023927044
AT5G44030,AT3G27650,-776.598023927044
AT5G44030,AT4G27900,-776.598023927044
AT5G44030,AT4G39780,-776.598023927044
AT5G44030,AT5G25890,-776.598023927044
AT5G44030,AT1G28520,-776.598023927044
AT5G44030,AT1G50420,-776.598023927044
AT5G44030,AT1G72450,-776.598023927044
AT5G44030,AT2G04890,-776.598023927044
AT5G44030,AT2G14210,-776.598023927044
AT5G44030,AT2G24260,-776.598023927044
AT5G44030,AT3G11580,-776.598023927044
AT5G44030,AT5G07100,-776.598023927044
AT5G44030,AT5G21120,-776.598023927044
AT5G44030,AT5G57620,-776.598023927044
AT5G44030,AT3G58190,-776.598023927044
AT5G44030,AT1G77450,-776.598023927044
AT5G44030,AT4G29930,-776.598023927044
AT5G44030,AT5G17490,-776.598023927044
AT5G44030,AT5G51790,-776.598023927044
AT5G44030,AT1G74500,-776.598023927044
AT5G44030,AT3G56970,-776.598023927044
AT5G44030,AT1G10480,-776.598023927044
AT5G44030,AT3G18400,-776.598023927044
AT5G44030,AT5G60890,-776.598023927044
AT5G44030,AT1G75490,-776.780345239393
AT5G44030,AT4G00050,-790.125853245889
AT5G44030,AT4G30980,-790.125853245889
AT5G44030,AT4G28140,-790.413535262785
AT5G44030,AT5G53950,-790.531318242886
AT5G44030,AT4G36780,-790.819000259782
AT5G44030,AT1G43700,-790.936783239883
AT5G44030,AT5G03740,-791.512147107009
AT5G44030,AT3G60530,-791.512147107009
AT5G44030,AT4G00150,-791.512147107009
AT5G44030,AT4G06746,-791.512147107009
AT5G44030,AT2G40220,-791.512147107009
AT5G44030,AT2G44940,-791.512147107009
AT5G44030,AT5G58010,-791.917612104006
AT5G44030,AT3G15210,-805.222297904871
AT5G44030,AT1G49475,-805.733123439748
AT5G44030,AT4G00180,-805.733123439748
AT5G44030,AT2G40970,-805.733123439748
AT5G44030,AT3G03450,-805.733123439748
AT5G44030,AT4G01250,-805.733123439748
AT5G44030,AT4G14540,-805.733123439748
AT5G44030,AT4G29080,-805.733123439748
AT5G44030,AT1G30650,-805.733123439748
AT5G44030,AT1G75080,-805.733123439748
AT5G44030,AT1G79700,-805.733123439748
AT5G44030,AT2G23290,-805.733123439748
AT5G44030,AT3G24120,-805.733123439748
AT5G44030,AT4G37260,-805.733123439748
AT5G44030,AT5G13790,-805.733123439748
AT5G44030,AT5G61420,-805.733123439748
AT5G44030,AT5G44160,-806.544053433742
AT5G44030,AT2G23340,-807.237200280969
AT5G44030,AT1G67710,-807.237200280969
AT5G44030,AT5G19790,-807.524882131199
AT5G44030,AT3G15500,-819.037809240613
AT5G44030,AT1G65300,-821.458176613708
AT5G44030,AT1G17310,-821.64049814828
AT5G44030,AT1G03970,-821.64049814828
AT5G44030,AT2G28200,-821.928180165176
AT5G44030,AT4G37610,-822.151323460935
AT5G44030,AT3G56980,-824.636229388501
AT5G44030,AT1G59750,-832.788782244106
AT5G44030,AT1G27650,-836.084617943444
AT5G44030,AT1G74650,-841.852936961461
AT5G44030,AT1G64380,-843.75005657968
AT5G44030,AT5G61590,-857.095564419509
AT5G44030,AT3G06740,-858.376497742749
AT5G44030,AT1G09530,-858.66417970409
AT5G44030,AT1G65620,-870.112568147923
AT5G44030,AT3G29035,-870.400250164819
AT5G44030,AT2G36890,-873.18526032928
AT5G44030,AT5G17430,-885.314373344784
AT5G44030,AT5G44260,-886.125303338778
AT5G44030,AT5G13330,-886.818450186005
AT5G44030,AT1G65330,-887.106132202901
AT5G44030,AT1G79840,-897.427504561323
AT5G44030,AT2G43140,-901.627213105868
AT5G44030,AT5G46710,-904.622944234978
AT5G44030,AT2G46990,-909.045791875284
AT5G44030,AT3G56400,-915.548084868379
AT5G44030,AT3G58710,-916.24122673783
AT5G44030,AT3G60630,-918.726132776507
AT5G44030,AT1G18570,-919.64242800838
AT5G44030,AT1G15050,-924.077697813128
AT5G44030,AT2G25820,-924.876205587124
AT5G44030,AT4G18890,-925.646313097709
AT5G44030,AT4G11140,-927.766576289465
AT5G44030,AT5G23280,-931.743136227142
AT5G44030,AT2G28550,-931.743136227142
AT5G44030,AT4G09460,-932.253962095353
AT5G44030,AT1G42990,-933.000358734874
AT5G44030,AT1G74840,-933.000358734874
AT5G44030,AT1G07640,-933.640255956473
AT5G44030,AT5G41570,-934.45119059491
AT5G44030,AT4G25470,-934.738867800697
AT5G44030,AT5G08330,-936.125161828483
AT5G44030,AT1G57560,-937.629238669704
AT5G44030,AT4G28110,-938.180891387989
AT5G44030,AT1G34670,-943.584572759082
AT5G44030,AT3G19580,-945.858752355334
AT5G44030,AT1G12890,-947.861232289212
AT5G44030,AT5G39610,-949.483096754976
AT5G44030,AT1G44830,-950.346138161222
AT5G44030,AT3G61630,-950.910213321727
AT5G44030,AT5G06250,-951.238717377588
AT5G44030,AT5G64750,-952.373462979541
AT5G44030,AT5G46690,-953.171975064646
AT5G44030,AT3G14230,-953.577440061643
AT5G44030,AT5G13910,-953.68280076619
AT5G44030,AT4G37540,-953.905944395282
AT5G44030,AT5G10970,-957.59482248273
AT5G44030,AT2G29060,-961.794531471719
AT5G44030,AT5G51780,-962.605456265715
AT5G44030,AT5G47640,-963.298603279609
AT5G44030,AT5G53660,-964.150360623677
AT5G44030,AT1G27740,-966.663666092431
AT5G44030,AT4G31550,-966.999904309277
AT5G44030,AT3G10040,-967.105269658266
AT5G44030,AT4G17500,-967.693051156504
AT5G44030,AT5G14370,-976.708654651685
AT5G44030,AT1G49130,-976.908082320826
