Target,Source,BDeu
AT4G18780,AT2G18350,-49.0692153991593
AT4G18780,AT4G28140,-49.0692153991593
AT4G18780,AT5G59820,-49.0692153991593
AT4G18780,AT5G66700,-49.0692153991593
AT4G18780,AT1G59750,-53.2887227528649
AT4G18780,AT5G19790,-59.1466555475865
AT4G18780,AT5G53950,-59.1466555475865
AT4G18780,AT5G58010,-61.1317863091358
AT4G18780,AT1G27650,-61.1317863091358
AT4G18780,AT1G67710,-61.1317863091358
AT4G18780,AT3G50330,-62.5981233086984
AT4G18780,AT5G03740,-62.5981233086984
AT4G18780,AT1G36060,-62.5981233086984
AT4G18780,AT1G43160,-62.5981233086984
AT4G18780,AT2G23340,-62.5981233086984
AT4G18780,AT3G03660,-62.5981233086984
AT4G18780,AT3G58190,-62.5981233086984
AT4G18780,AT1G49475,-62.5981233086984
AT4G18780,AT1G71030,-62.5981233086984
AT4G18780,AT1G77450,-62.5981233086984
AT4G18780,AT2G25900,-62.5981233086984
AT4G18780,AT3G01970,-62.5981233086984
AT4G18780,AT3G16770,-62.5981233086984
AT4G18780,AT3G60530,-62.5981233086984
AT4G18780,AT4G00180,-62.5981233086984
AT4G18780,AT4G00730,-62.5981233086984
AT4G18780,AT4G29930,-62.5981233086984
AT4G18780,AT5G12330,-62.5981233086984
AT4G18780,AT5G17490,-62.5981233086984
AT4G18780,AT5G51790,-62.5981233086984
AT4G18780,AT1G56650,-62.5981233086984
AT4G18780,AT1G74500,-62.5981233086984
AT4G18780,AT2G40970,-62.5981233086984
AT4G18780,AT3G03450,-62.5981233086984
AT4G18780,AT3G17600,-62.5981233086984
AT4G18780,AT3G27650,-62.5981233086984
AT4G18780,AT3G56970,-62.5981233086984
AT4G18780,AT4G00150,-62.5981233086984
AT4G18780,AT4G01250,-62.5981233086984
AT4G18780,AT4G06746,-62.5981233086984
AT4G18780,AT4G14540,-62.5981233086984
AT4G18780,AT4G27900,-62.5981233086984
AT4G18780,AT4G29080,-62.5981233086984
AT4G18780,AT4G39780,-62.5981233086984
AT4G18780,AT5G22890,-62.5981233086984
AT4G18780,AT5G25890,-62.5981233086984
AT4G18780,AT1G10480,-62.5981233086984
AT4G18780,AT1G28520,-62.5981233086984
AT4G18780,AT1G30650,-62.5981233086984
AT4G18780,AT1G43700,-62.5981233086984
AT4G18780,AT1G50420,-62.5981233086984
AT4G18780,AT1G65300,-62.5981233086984
AT4G18780,AT1G72450,-62.5981233086984
AT4G18780,AT1G75080,-62.5981233086984
AT4G18780,AT1G79700,-62.5981233086984
AT4G18780,AT2G04890,-62.5981233086984
AT4G18780,AT2G14210,-62.5981233086984
AT4G18780,AT2G23290,-62.5981233086984
AT4G18780,AT2G24260,-62.5981233086984
AT4G18780,AT2G40220,-62.5981233086984
AT4G18780,AT2G44940,-62.5981233086984
AT4G18780,AT3G11580,-62.5981233086984
