Target,Source,BDeu
AT3G18660,AT1G18570,-60.967804121412
AT3G18660,AT1G34670,-88.4048145605297
AT3G18660,AT5G61590,-124.342307681003
AT3G18660,AT3G29035,-129.814577606776
AT3G18660,AT5G17430,-129.814577606776
AT3G18660,AT5G43170,-138.261960493979
AT3G18660,AT2G47890,-138.261960493979
AT3G18660,AT1G28370,-144.797693718546
AT3G18660,AT1G65330,-145.239526277174
AT3G18660,AT5G44260,-145.487384262254
AT3G18660,AT1G74650,-149.132927216205
AT3G18660,AT3G50330,-151.059217516952
AT3G18660,AT5G03740,-151.059217516952
AT3G18660,AT1G36060,-151.059217516952
AT3G18660,AT1G43160,-151.059217516952
AT3G18660,AT2G23340,-151.059217516952
AT3G18660,AT3G03660,-151.059217516952
AT3G18660,AT3G58190,-151.059217516952
AT3G18660,AT1G49475,-151.059217516952
AT3G18660,AT1G71030,-151.059217516952
AT3G18660,AT1G77450,-151.059217516952
AT3G18660,AT2G25900,-151.059217516952
AT3G18660,AT3G01970,-151.059217516952
AT3G18660,AT3G16770,-151.059217516952
AT3G18660,AT3G60530,-151.059217516952
AT3G18660,AT4G00180,-151.059217516952
AT3G18660,AT4G00730,-151.059217516952
AT3G18660,AT4G29930,-151.059217516952
AT3G18660,AT5G12330,-151.059217516952
AT3G18660,AT5G17490,-151.059217516952
AT3G18660,AT5G51790,-151.059217516952
AT3G18660,AT1G56650,-151.059217516952
AT3G18660,AT1G74500,-151.059217516952
AT3G18660,AT2G40970,-151.059217516952
AT3G18660,AT3G03450,-151.059217516952
AT3G18660,AT3G17600,-151.059217516952
AT3G18660,AT3G27650,-151.059217516952
AT3G18660,AT3G56970,-151.059217516952
AT3G18660,AT4G00150,-151.059217516952
AT3G18660,AT4G01250,-151.059217516952
AT3G18660,AT4G06746,-151.059217516952
AT3G18660,AT4G14540,-151.059217516952
AT3G18660,AT4G27900,-151.059217516952
AT3G18660,AT4G29080,-151.059217516952
AT3G18660,AT4G39780,-151.059217516952
AT3G18660,AT5G22890,-151.059217516952
AT3G18660,AT5G25890,-151.059217516952
AT3G18660,AT1G10480,-151.059217516952
AT3G18660,AT1G28520,-151.059217516952
AT3G18660,AT1G30650,-151.059217516952
AT3G18660,AT1G43700,-151.059217516952
AT3G18660,AT1G50420,-151.059217516952
AT3G18660,AT1G65300,-151.059217516952
AT3G18660,AT1G72450,-151.059217516952
AT3G18660,AT1G75080,-151.059217516952
AT3G18660,AT1G79700,-151.059217516952
AT3G18660,AT2G04890,-151.059217516952
AT3G18660,AT2G14210,-151.059217516952
AT3G18660,AT2G23290,-151.059217516952
AT3G18660,AT2G24260,-151.059217516952
AT3G18660,AT2G40220,-151.059217516952
AT3G18660,AT2G44940,-151.059217516952
AT3G18660,AT3G11580,-151.059217516952
AT3G18660,AT3G16857,-151.059217516952
AT3G18660,AT3G18400,-151.059217516952
AT3G18660,AT3G24120,-151.059217516952
AT3G18660,AT4G00050,-151.059217516952
AT3G18660,AT4G01720,-151.059217516952
AT3G18660,AT4G30980,-151.059217516952
AT3G18660,AT4G36780,-151.059217516952
AT3G18660,AT4G37260,-151.059217516952
AT3G18660,AT4G37610,-151.059217516952
AT3G18660,AT5G07100,-151.059217516952
AT3G18660,AT5G13790,-151.059217516952
AT3G18660,AT5G21120,-151.059217516952
AT3G18660,AT5G44160,-151.059217516952
AT3G18660,AT5G47390,-151.059217516952
AT3G18660,AT5G57620,-151.059217516952
AT3G18660,AT5G60890,-151.059217516952
AT3G18660,AT5G61420,-151.059217516952
AT3G18660,AT5G19790,-151.282361058266
AT3G18660,AT4G09460,-158.322931270052
AT3G18660,AT3G15500,-159.970724509119
AT3G18660,AT5G60850,-161.673475294535
AT3G18660,AT5G46710,-162.927235779862
AT3G18660,AT5G13330,-162.927235779862
AT3G18660,AT4G28140,-163.92926707607
AT3G18660,AT3G56400,-164.98135919766
AT3G18660,AT2G36890,-165.626715992945
AT3G18660,AT1G65620,-165.674506344886
AT3G18660,AT1G75490,-166.360685076914
AT3G18660,AT3G56980,-166.660789640475
AT3G18660,AT2G18350,-166.686107214357
AT3G18660,AT5G59820,-166.686107214357
AT3G18660,AT5G39610,-166.784168415749
AT3G18660,AT3G14230,-167.620416355847
AT3G18660,AT5G46690,-167.620416355847
AT3G18660,AT5G58010,-167.623600340539
AT3G18660,AT1G27650,-167.623600340539
AT3G18660,AT1G67710,-167.623600340539
AT3G18660,AT1G03970,-167.842289524202
AT3G18660,AT5G66700,-168.047083651595
AT3G18660,AT1G59750,-168.33476575738
AT3G18660,AT5G47640,-168.625502591779
AT3G18660,AT5G53950,-169.009894401659
AT3G18660,AT5G23280,-170.369471304304
AT3G18660,AT2G28550,-170.369471304304
AT3G18660,AT1G47760,-173.60329884087
AT3G18660,AT2G29060,-178.400974646334
AT3G18660,AT5G14370,-178.400974646334
AT3G18660,AT3G10040,-179.098656837772
AT3G18660,AT3G16350,-179.356486042131
AT3G18660,AT3G06740,-181.86259492956
AT3G18660,AT5G10970,-182.268060026557
AT3G18660,AT4G37540,-182.268060026557
AT3G18660,AT3G15210,-182.661102361333
AT3G18660,AT1G42990,-183.066567684997
AT3G18660,AT1G74840,-183.066567684997
AT3G18660,AT2G22430,-185.061133147965
AT3G18660,AT2G28200,-187.004907076693
AT3G18660,AT5G06710,-187.334864856126
AT3G18660,AT1G15050,-190.437629730185
AT3G18660,AT1G09530,-190.637215850906
AT3G18660,AT5G48890,-191.132159042845
AT3G18660,AT3G15030,-191.175897483785
AT3G18660,AT5G41570,-191.25340197033
AT3G18660,AT2G31180,-191.796933880115
AT3G18660,AT1G64380,-194.766167343693
AT3G18660,AT5G25190,-196.191713341315
AT3G18660,AT4G11140,-196.390872649408
AT3G18660,AT3G19580,-198.901961974811
AT3G18660,AT2G46970,-201.015844931222
AT3G18660,AT2G46990,-201.115087186803
AT3G18660,AT2G25820,-201.115087186803
AT3G18660,AT3G58710,-202.066666324853
AT3G18660,AT4G28110,-202.213699175471
AT3G18660,AT3G60630,-202.935348081271
AT3G18660,AT1G07640,-202.935348081271
AT3G18660,AT1G12890,-202.935348081271
AT3G18660,AT4G17500,-205.566709293952
AT3G18660,AT4G31550,-205.566709293952
AT3G18660,AT5G08330,-208.685819956669
AT3G18660,AT5G53660,-212.123487051474
AT3G18660,AT5G13910,-213.692919318702
AT3G18660,AT5G10120,-213.80146384794
AT3G18660,AT4G18890,-213.937265154323
AT3G18660,AT5G64750,-214.589274847113
AT3G18660,AT3G61630,-215.826007281789
AT3G18660,AT2G36080,-216.143140300445
AT3G18660,AT1G66140,-216.164342554753
AT3G18660,AT5G12870,-216.164342554753
AT3G18660,AT5G51780,-216.47961251421
AT3G18660,AT1G17310,-217.887108879637
AT3G18660,AT3G23240,-218.513719954206
AT3G18660,AT1G29160,-218.946500251049
AT3G18660,AT3G04060,-219.997322131109
AT3G18660,AT4G25470,-220.2108963217
AT3G18660,AT1G57560,-223.107466754567
AT3G18660,AT1G44830,-224.206078963235
AT3G18660,AT5G17810,-224.88287448306
AT3G18660,AT3G02940,-224.88287448306
AT3G18660,AT1G21910,-227.425056874377
AT3G18660,AT2G45160,-229.30337358503
AT3G18660,AT1G77640,-229.349764359602
AT3G18660,AT3G60390,-229.37086426573
AT3G18660,AT1G79840,-231.252637984901
AT3G18660,AT5G57520,-232.895542531162
AT3G18660,AT4G14550,-233.146273732814
AT3G18660,AT2G43140,-234.005204697262
AT3G18660,AT1G67100,-236.404772097382
AT3G18660,AT5G53980,-236.942699520367
AT3G18660,AT1G49130,-238.307791393609
AT3G18660,AT2G34140,-240.8288011341
AT3G18660,AT1G73830,-241.925559823657
AT3G18660,AT5G06250,-241.971352403841
AT3G18660,AT3G49930,-243.053943943858
AT3G18660,AT1G27740,-243.868472273171
AT3G18660,AT1G68840,-250.662900262164
AT3G18660,AT4G16750,-251.830820573426
AT3G18660,AT5G47220,-253.263132884016
AT3G18660,AT1G06180,-253.853103605351
AT3G18660,AT2G37740,-255.750223316903
AT3G18660,AT2G22770,-256.733322804467
AT3G18660,AT1G19180,-257.270465394184
AT3G18660,AT1G25560,-260.406453162089
AT3G18660,AT1G53230,-260.482041526214
AT3G18660,AT5G67060,-261.762306518833
AT3G18660,AT3G02550,-261.762306518833
AT3G18660,AT1G72360,-263.642076674725
AT3G18660,AT5G47230,-269.308390946866
AT3G18660,AT4G05100,-271.347341154205
AT3G18660,AT1G52830,-274.982731617946
AT3G18660,AT3G25730,-277.41325189125
AT3G18660,AT1G01380,-278.507409600045
AT3G18660,AT1G52890,-283.135051956633
AT3G18660,AT5G13080,-283.135051956633
