Target,Source,BDeu
AT2G28110,AT2G28200,-8.04721769144087
AT2G28110,AT3G15210,-60.967804121412
AT2G28110,AT1G75490,-69.5246014367019
AT2G28110,AT5G53950,-69.5246014367019
AT2G28110,AT3G56980,-81.4231901589545
AT2G28110,AT1G27650,-84.2564031265402
AT2G28110,AT1G67710,-84.2564031265402
AT2G28110,AT3G06740,-84.3676287591736
AT2G28110,AT1G03970,-86.3358444932201
AT2G28110,AT5G58010,-89.1690574608058
AT2G28110,AT2G23340,-89.8622044413658
AT2G28110,AT3G50330,-93.5510836138131
AT2G28110,AT5G03740,-93.5510836138131
AT2G28110,AT1G36060,-93.5510836138131
AT2G28110,AT1G43160,-93.5510836138131
AT2G28110,AT3G03660,-93.5510836138131
AT2G28110,AT3G58190,-93.5510836138131
AT2G28110,AT1G49475,-93.5510836138131
AT2G28110,AT1G71030,-93.5510836138131
AT2G28110,AT1G77450,-93.5510836138131
AT2G28110,AT2G25900,-93.5510836138131
AT2G28110,AT3G01970,-93.5510836138131
AT2G28110,AT3G16770,-93.5510836138131
AT2G28110,AT3G60530,-93.5510836138131
AT2G28110,AT4G00180,-93.5510836138131
AT2G28110,AT4G00730,-93.5510836138131
AT2G28110,AT4G29930,-93.5510836138131
AT2G28110,AT5G12330,-93.5510836138131
AT2G28110,AT5G17490,-93.5510836138131
AT2G28110,AT5G51790,-93.5510836138131
AT2G28110,AT1G56650,-93.5510836138131
AT2G28110,AT1G74500,-93.5510836138131
AT2G28110,AT2G40970,-93.5510836138131
AT2G28110,AT3G03450,-93.5510836138131
AT2G28110,AT3G17600,-93.5510836138131
AT2G28110,AT3G27650,-93.5510836138131
AT2G28110,AT3G56970,-93.5510836138131
AT2G28110,AT4G00150,-93.5510836138131
AT2G28110,AT4G01250,-93.5510836138131
AT2G28110,AT4G06746,-93.5510836138131
AT2G28110,AT4G14540,-93.5510836138131
AT2G28110,AT4G27900,-93.5510836138131
AT2G28110,AT4G29080,-93.5510836138131
AT2G28110,AT4G39780,-93.5510836138131
AT2G28110,AT5G19790,-93.5510836138131
AT2G28110,AT5G22890,-93.5510836138131
AT2G28110,AT5G25890,-93.5510836138131
AT2G28110,AT1G10480,-93.5510836138131
AT2G28110,AT1G28520,-93.5510836138131
AT2G28110,AT1G30650,-93.5510836138131
AT2G28110,AT1G50420,-93.5510836138131
AT2G28110,AT1G72450,-93.5510836138131
AT2G28110,AT1G75080,-93.5510836138131
AT2G28110,AT1G79700,-93.5510836138131
AT2G28110,AT2G04890,-93.5510836138131
AT2G28110,AT2G14210,-93.5510836138131
AT2G28110,AT2G23290,-93.5510836138131
AT2G28110,AT2G24260,-93.5510836138131
AT2G28110,AT2G40220,-93.5510836138131
AT2G28110,AT2G44940,-93.5510836138131
AT2G28110,AT3G11580,-93.5510836138131
AT2G28110,AT3G18400,-93.5510836138131
AT2G28110,AT3G24120,-93.5510836138131
AT2G28110,AT4G00050,-93.5510836138131
AT2G28110,AT4G01720,-93.5510836138131
AT2G28110,AT4G30980,-93.5510836138131
AT2G28110,AT4G36780,-93.5510836138131
AT2G28110,AT4G37260,-93.5510836138131
AT2G28110,AT5G07100,-93.5510836138131
AT2G28110,AT5G13790,-93.5510836138131
AT2G28110,AT5G21120,-93.5510836138131
AT2G28110,AT5G47390,-93.5510836138131
AT2G28110,AT5G57620,-93.5510836138131
AT2G28110,AT5G60890,-93.5510836138131
AT2G28110,AT5G61420,-93.5510836138131
AT2G28110,AT3G61630,-96.2662174814263
AT2G28110,AT5G66700,-96.8187493580888
AT2G28110,AT2G18350,-99.3147056900708
AT2G28110,AT5G59820,-99.3147056900708
AT2G28110,AT3G15500,-99.3836985463196
AT2G28110,AT4G28140,-101.186507764408
AT2G28110,AT5G41570,-101.799612098192
AT2G28110,AT3G58710,-104.823014796716
AT2G28110,AT1G43700,-106.673447497884
AT2G28110,AT1G65300,-106.673447497884
AT2G28110,AT3G16857,-106.673447497884
AT2G28110,AT4G37610,-106.673447497884
AT2G28110,AT5G44160,-106.673447497884
AT2G28110,AT1G59750,-110.29778815086
AT2G28110,AT5G23280,-110.54659914442
AT2G28110,AT2G28550,-110.54659914442
AT2G28110,AT4G11140,-116.60382048609
AT2G28110,AT1G79840,-118.743886473116
AT2G28110,AT1G64380,-119.497658074022
AT2G28110,AT5G10970,-122.445187866673
AT2G28110,AT4G37540,-122.445187866673
AT2G28110,AT1G09530,-124.300369202679
AT2G28110,AT3G29035,-126.253578246477
AT2G28110,AT5G17430,-126.253578246477
AT2G28110,AT1G65330,-126.744784366697
AT2G28110,AT5G46710,-130.656806825458
AT2G28110,AT1G57560,-130.928938340507
AT2G28110,AT5G44260,-131.111062059323
AT2G28110,AT1G74840,-137.119831143979
AT2G28110,AT1G42990,-139.199272510658
AT2G28110,AT5G47640,-139.949577903751
AT2G28110,AT1G74650,-143.816910799759
AT2G28110,AT4G17500,-144.169085257457
AT2G28110,AT4G31550,-144.169085257457
AT2G28110,AT2G36890,-145.811194219924
AT2G28110,AT1G65620,-147.565630007379
AT2G28110,AT3G56400,-148.441098698066
AT2G28110,AT5G13330,-148.710762257569
AT2G28110,AT5G06250,-149.997628580914
AT2G28110,AT5G39610,-150.476204022751
AT2G28110,AT4G25470,-151.630667837175
AT2G28110,AT1G44830,-152.993762183817
AT2G28110,AT1G15050,-154.28941573784
AT2G28110,AT5G08330,-158.599563498643
AT2G28110,AT3G14230,-168.27022723291
AT2G28110,AT5G46690,-168.27022723291
AT2G28110,AT5G53980,-169.160648067516
AT2G28110,AT2G37740,-169.595693424019
AT2G28110,AT4G18890,-170.927714829911
AT2G28110,AT3G60630,-175.657150014286
AT2G28110,AT1G07640,-175.657150014286
AT2G28110,AT1G12890,-175.657150014286
AT2G28110,AT1G34670,-176.976940221334
AT2G28110,AT5G61590,-178.538587363731
AT2G28110,AT5G06710,-180.831575617548
AT2G28110,AT1G28370,-182.691874244141
AT2G28110,AT5G64750,-183.228552249217
AT2G28110,AT2G29060,-185.213148117465
AT2G28110,AT5G14370,-185.213148117465
AT2G28110,AT1G18570,-185.369152153546
AT2G28110,AT3G16350,-185.610313964476
AT2G28110,AT5G13910,-186.167260206209
AT2G28110,AT5G12870,-187.140574594645
AT2G28110,AT1G66140,-187.140574594645
AT2G28110,AT4G09460,-189.261837475216
AT2G28110,AT2G46990,-190.493981337699
AT2G28110,AT2G25820,-190.493981337699
AT2G28110,AT5G10120,-190.834454047691
AT2G28110,AT1G29160,-191.15747690506
AT2G28110,AT4G28110,-191.187128251592
AT2G28110,AT2G36080,-191.196697855649
AT2G28110,AT1G27740,-191.294759065135
AT2G28110,AT4G16750,-191.668101134487
AT2G28110,AT5G51780,-192.663034821878
AT2G28110,AT5G25190,-193.31936030859
AT2G28110,AT5G17810,-193.915797463627
AT2G28110,AT3G02940,-193.915797463627
AT2G28110,AT2G31180,-194.328360401426
AT2G28110,AT1G52890,-195.178712770903
AT2G28110,AT5G13080,-195.178712770903
AT2G28110,AT2G47890,-197.186891080909
AT2G28110,AT5G60850,-201.07618732678
AT2G28110,AT1G17310,-201.721222793403
AT2G28110,AT5G57520,-201.727795018236
AT2G28110,AT1G49130,-202.757414370656
AT2G28110,AT5G53660,-203.820866941448
AT2G28110,AT1G06180,-208.252286274455
AT2G28110,AT3G19580,-211.407867208092
AT2G28110,AT3G04060,-211.727591334089
AT2G28110,AT2G22430,-213.808032163473
AT2G28110,AT2G34140,-214.069396981006
AT2G28110,AT1G19180,-214.891376962749
AT2G28110,AT5G48890,-216.326461223515
AT2G28110,AT5G47230,-217.974120340263
AT2G28110,AT5G43170,-218.299873285345
AT2G28110,AT2G43140,-219.225612822148
AT2G28110,AT1G72360,-220.749309545804
AT2G28110,AT1G21910,-221.269017257931
AT2G28110,AT4G14550,-221.65327974697
AT2G28110,AT1G53230,-223.427587406485
AT2G28110,AT2G22770,-224.265021815629
AT2G28110,AT2G46970,-227.133737056604
AT2G28110,AT1G47760,-228.090032955669
AT2G28110,AT3G15030,-229.459377791112
AT2G28110,AT3G02550,-230.698318187952
AT2G28110,AT5G67060,-232.80853120244
AT2G28110,AT3G60390,-233.542169683533
AT2G28110,AT3G10040,-234.809166442723
AT2G28110,AT3G25730,-235.627395791222
AT2G28110,AT5G47220,-235.80801391535
AT2G28110,AT1G68840,-235.981469931145
AT2G28110,AT1G52830,-236.752475400382
AT2G28110,AT1G01380,-238.263851921107
AT2G28110,AT1G67100,-239.765477906607
AT2G28110,AT4G05100,-240.441354401162
AT2G28110,AT3G49930,-241.878039950859
AT2G28110,AT3G23240,-246.097949159231
AT2G28110,AT2G45160,-250.039061497531
AT2G28110,AT1G77640,-250.374945881441
AT2G28110,AT1G73830,-257.968066983823
AT2G28110,AT1G25560,-277.081894295796
