Target,Source,BDeu
AT4G18780,AT2G22770,-20.4900832991403
AT4G18780,AT2G44940,-31.6620857118583
AT4G18780,AT1G06180,-35.2680743849581
AT4G18780,AT3G56970,-35.2680743849581
AT4G18780,AT4G28110,-35.9105765610566
AT4G18780,AT5G51790,-35.9105765610566
AT4G18780,AT3G18400,-35.9105765610566
AT4G18780,AT5G06250,-35.9105765610566
AT4G18780,AT4G16750,-36.4495737115889
AT4G18780,AT5G44260,-36.4495737115889
AT4G18780,AT2G37740,-36.4495737115889
AT4G18780,AT5G58010,-36.4495737115889
AT4G18780,AT1G12890,-36.4495737115889
AT4G18780,AT3G50330,-37.2139823911593
AT4G18780,AT3G49930,-37.2139823911593
AT4G18780,AT3G58190,-37.2139823911593
AT4G18780,AT5G41570,-37.2139823911593
AT4G18780,AT2G36080,-37.2139823911593
AT4G18780,AT2G46990,-37.2139823911593
AT4G18780,AT4G00180,-37.2139823911593
AT4G18780,AT4G05100,-37.2139823911593
AT4G18780,AT1G49130,-37.2139823911593
AT4G18780,AT2G22430,-37.2139823911593
AT4G18780,AT4G00150,-37.2139823911593
AT4G18780,AT4G25470,-37.2139823911593
AT4G18780,AT4G18890,-37.2139823911593
AT4G18780,AT4G28140,-37.2139823911593
AT4G18780,AT1G56650,-37.4146529161671
AT4G18780,AT5G19790,-37.4146529161671
AT4G18780,AT1G34670,-37.4146529161671
AT4G18780,AT1G42990,-38.194811123338
AT4G18780,AT1G36060,-38.194811123338
AT4G18780,AT1G43160,-38.194811123338
AT4G18780,AT4G31550,-38.194811123338
AT4G18780,AT5G39610,-38.194811123338
AT4G18780,AT1G71030,-38.194811123338
AT4G18780,AT1G79840,-38.194811123338
AT4G18780,AT2G43140,-38.194811123338
AT4G18780,AT3G56400,-38.194811123338
AT4G18780,AT5G51780,-38.194811123338
AT4G18780,AT5G53660,-38.194811123338
AT4G18780,AT1G52830,-38.194811123338
AT4G18780,AT1G66140,-38.194811123338
AT4G18780,AT1G74500,-38.194811123338
AT4G18780,AT4G06746,-38.194811123338
AT4G18780,AT3G24120,-38.194811123338
AT4G18780,AT4G37260,-38.194811123338
AT4G18780,AT5G46690,-38.194811123338
AT4G18780,AT5G59820,-38.194811123338
AT4G18780,AT1G68840,-38.216014483639
AT4G18780,AT2G46970,-38.5132644409469
AT4G18780,AT2G23340,-38.5132644409469
AT4G18780,AT2G25900,-38.5132644409469
AT4G18780,AT3G01970,-38.5132644409469
AT4G18780,AT4G00730,-38.5132644409469
AT4G18780,AT4G29930,-38.5132644409469
AT4G18780,AT5G12330,-38.5132644409469
AT4G18780,AT3G27650,-38.5132644409469
AT4G18780,AT4G01250,-38.5132644409469
AT4G18780,AT5G25890,-38.5132644409469
AT4G18780,AT3G56980,-38.5132644409469
AT4G18780,AT5G60890,-38.5132644409469
AT4G18780,AT3G16770,-38.544517085336
AT4G18780,AT1G25560,-38.9550972378685
AT4G18780,AT1G28370,-38.9550972378685
AT4G18780,AT1G52890,-38.9550972378685
AT4G18780,AT3G03660,-38.9550972378685
AT4G18780,AT3G23240,-38.9550972378685
AT4G18780,AT3G60390,-38.9550972378685
AT4G18780,AT5G43170,-38.9550972378685
AT4G18780,AT5G47220,-38.9550972378685
AT4G18780,AT5G53980,-38.9550972378685
