Target,Source,BDeu
AT5G15630,AT4G25470,-1.38630269442875
AT5G15630,AT1G49130,-15.38413564252
AT5G15630,AT1G18570,-15.38413564252
AT5G15630,AT1G27740,-15.38413564252
AT5G15630,AT1G34670,-15.38413564252
AT5G15630,AT1G75490,-15.38413564252
AT5G15630,AT3G15500,-15.38413564252
AT5G15630,AT5G17430,-15.38413564252
AT5G15630,AT1G68840,-15.6718168816403
AT5G15630,AT4G16750,-15.6718168816403
AT5G15630,AT3G49930,-15.6718168816403
AT5G15630,AT4G17500,-15.6718168816403
AT5G15630,AT4G31550,-15.6718168816403
AT5G15630,AT4G05100,-15.6718168816403
AT5G15630,AT2G22770,-15.6718168816403
AT5G15630,AT1G67100,-16.7704275036445
AT5G15630,AT1G71030,-16.7704275036445
AT5G15630,AT3G16770,-16.7704275036445
AT5G15630,AT1G56650,-16.7704275036445
AT5G15630,AT2G25820,-16.7704275036445
AT5G15630,AT3G56970,-16.7704275036445
AT5G15630,AT4G06746,-16.7704275036445
AT5G15630,AT4G14540,-16.7704275036445
AT5G15630,AT4G29080,-16.7704275036445
AT5G15630,AT4G39780,-16.7704275036445
AT5G15630,AT5G19790,-16.7704275036445
AT5G15630,AT5G58010,-16.7704275036445
AT5G15630,AT1G15050,-16.7704275036445
AT5G15630,AT1G19180,-16.7704275036445
AT5G15630,AT1G30650,-16.7704275036445
AT5G15630,AT1G43700,-16.7704275036445
AT5G15630,AT1G59750,-16.7704275036445
AT5G15630,AT1G67710,-16.7704275036445
AT5G15630,AT2G04890,-16.7704275036445
AT5G15630,AT3G16857,-16.7704275036445
AT5G15630,AT4G30980,-16.7704275036445
AT5G15630,AT4G36780,-16.7704275036445
AT5G15630,AT4G37260,-16.7704275036445
AT5G15630,AT5G47390,-16.7704275036445
AT5G15630,AT5G53950,-16.7704275036445
AT5G15630,AT5G66700,-16.7704275036445
AT5G15630,AT3G15210,-17.2812507940864
AT5G15630,AT1G65300,-17.6867154855284
AT5G15630,AT1G65330,-17.6867154855284
AT5G15630,AT3G56980,-17.6867154855284
AT5G15630,AT4G37610,-17.6867154855284
AT5G15630,AT5G57620,-17.6867154855284
AT5G15630,AT3G10040,-28.9765038991692
AT5G15630,AT5G23280,-28.9765038991692
AT5G15630,AT1G25560,-28.9765038991692
AT5G15630,AT2G28550,-28.9765038991692
AT5G15630,AT2G46970,-28.9765038991692
AT5G15630,AT5G13910,-28.9765038991692
AT5G15630,AT5G60850,-28.9765038991692
AT5G15630,AT1G28370,-28.9765038991692
AT5G15630,AT1G52890,-28.9765038991692
AT5G15630,AT1G64380,-28.9765038991692
AT5G15630,AT2G45160,-28.9765038991692
AT5G15630,AT3G03660,-28.9765038991692
AT5G15630,AT3G23240,-28.9765038991692
AT5G15630,AT3G25730,-28.9765038991692
AT5G15630,AT3G58190,-28.9765038991692
AT5G15630,AT3G60390,-28.9765038991692
