Target,Source,BDeu
AT2G22420,AT5G53980,-122.074900544337
AT2G22420,AT1G64380,-122.816837830865
AT2G22420,AT2G45160,-126.699955866138
AT2G22420,AT5G10120,-127.09948620888
AT2G22420,AT5G17810,-127.901305999607
AT2G22420,AT5G57520,-127.901305999607
AT2G22420,AT1G52890,-128.47937576742
AT2G22420,AT1G25560,-129.693693118594
AT2G22420,AT5G60850,-132.522993561353
AT2G22420,AT1G47760,-141.296964254859
AT2G22420,AT3G23240,-141.351339057094
AT2G22420,AT3G15210,-143.806932370646
AT2G22420,AT3G19580,-144.497901931579
AT2G22420,AT5G13910,-144.852793421922
AT2G22420,AT1G79840,-146.201324510594
AT2G22420,AT5G44260,-147.015756473017
AT2G22420,AT3G56400,-147.015756473017
AT2G22420,AT5G43170,-147.15716143756
AT2G22420,AT4G28110,-147.475951648846
AT2G22420,AT2G46990,-147.475951648846
AT2G22420,AT5G64750,-148.019058505562
AT2G22420,AT1G57560,-148.187239671615
AT2G22420,AT1G44830,-148.187239671615
AT2G22420,AT5G08330,-148.187239671615
AT2G22420,AT3G50330,-148.523711876491
AT2G22420,AT5G03740,-148.523711876491
AT2G22420,AT1G36060,-148.523711876491
AT2G22420,AT1G43160,-148.523711876491
AT2G22420,AT2G23340,-148.523711876491
AT2G22420,AT3G03660,-148.523711876491
AT2G22420,AT3G58190,-148.523711876491
AT2G22420,AT1G49475,-148.523711876491
AT2G22420,AT1G71030,-148.523711876491
AT2G22420,AT1G77450,-148.523711876491
AT2G22420,AT2G25900,-148.523711876491
AT2G22420,AT3G01970,-148.523711876491
AT2G22420,AT3G16770,-148.523711876491
AT2G22420,AT3G60530,-148.523711876491
AT2G22420,AT4G00180,-148.523711876491
AT2G22420,AT4G00730,-148.523711876491
AT2G22420,AT4G29930,-148.523711876491
AT2G22420,AT5G12330,-148.523711876491
AT2G22420,AT5G17490,-148.523711876491
AT2G22420,AT5G51790,-148.523711876491
AT2G22420,AT4G09460,-148.712205110966
AT2G22420,AT1G28370,-148.948920675306
AT2G22420,AT3G15030,-149.354385982488
AT2G22420,AT5G48890,-149.642067786422
AT2G22420,AT5G39610,-150.193809578057
AT2G22420,AT2G47890,-150.446805861343
AT2G22420,AT3G25730,-151.474155085918
AT2G22420,AT1G68840,-151.678949490387
AT2G22420,AT1G17310,-154.460869578557
AT2G22420,AT2G43140,-154.74117150613
AT2G22420,AT5G53660,-154.74117150613
AT2G22420,AT3G10040,-154.808629310284
AT2G22420,AT5G51780,-155.102961253625
AT2G22420,AT4G05100,-156.076821712954
AT2G22420,AT5G41570,-157.86858087354
AT2G22420,AT1G06180,-158.077252814449
AT2G22420,AT5G67060,-158.981708877373
AT2G22420,AT3G49930,-159.574543981856
AT2G22420,AT2G46970,-160.8154218915
AT2G22420,AT4G11140,-160.972347037327
AT2G22420,AT5G47640,-160.972347037327
AT2G22420,AT3G58710,-160.972347037327
AT2G22420,AT3G06740,-161.059358405899
AT2G22420,AT3G61630,-161.059358405899
AT2G22420,AT4G37540,-161.059358405899
AT2G22420,AT1G67100,-161.133875673124
AT2G22420,AT4G31550,-163.494993497529
AT2G22420,AT4G17500,-163.494993497529
AT2G22420,AT1G42990,-163.662047566652
AT2G22420,AT1G74840,-163.662047566652
AT2G22420,AT5G23280,-164.409261409679
AT2G22420,AT2G28550,-164.409261409679
AT2G22420,AT5G10970,-164.409261409679
AT2G22420,AT2G36080,-173.349288374983
AT2G22420,AT5G47220,-174.632487088884
AT2G22420,AT3G02550,-176.298262117614
AT2G22420,AT3G60390,-178.352136639096
AT2G22420,AT5G06710,-178.433792183152
AT2G22420,AT4G16750,-180.059635598593
AT2G22420,AT4G14550,-187.056527275923
AT2G22420,AT5G47230,-188.727658579124
AT2G22420,AT1G53230,-190.153504106681
