Target,Source,BDeu
AT2G22420,AT5G57520,-151.538073730433
AT2G22420,AT1G17310,-191.575391719081
AT2G22420,AT4G17500,-193.055596659316
AT2G22420,AT4G31550,-193.055596659316
AT2G22420,AT5G39610,-198.957204205849
AT2G22420,AT3G19580,-207.038080664471
AT2G22420,AT3G50330,-207.856391026832
AT2G22420,AT5G03740,-207.856391026832
AT2G22420,AT1G36060,-207.856391026832
AT2G22420,AT1G43160,-207.856391026832
AT2G22420,AT3G03660,-207.856391026832
AT2G22420,AT3G58190,-207.856391026832
AT2G22420,AT1G49475,-207.856391026832
AT2G22420,AT1G71030,-207.856391026832
AT2G22420,AT1G77450,-207.856391026832
AT2G22420,AT2G25900,-207.856391026832
AT2G22420,AT3G01970,-207.856391026832
AT2G22420,AT3G16770,-207.856391026832
AT2G22420,AT3G60530,-207.856391026832
AT2G22420,AT4G00180,-207.856391026832
AT2G22420,AT4G00730,-207.856391026832
AT2G22420,AT4G29930,-207.856391026832
AT2G22420,AT5G12330,-207.856391026832
AT2G22420,AT5G17490,-207.856391026832
AT2G22420,AT5G51790,-207.856391026832
AT2G22420,AT5G53660,-208.175913610395
AT2G22420,AT2G43140,-209.379886321388
AT2G22420,AT1G28370,-209.571189041829
AT2G22420,AT5G47640,-210.209246577847
AT2G22420,AT5G53980,-215.628530410617
AT2G22420,AT5G17810,-219.815000765426
AT2G22420,AT3G15030,-221.787900690591
AT2G22420,AT5G60850,-223.888544336579
AT2G22420,AT4G28110,-224.599911413949
AT2G22420,AT5G23280,-224.645067199692
AT2G22420,AT2G28550,-224.645067199692
AT2G22420,AT1G42990,-225.001741966488
AT2G22420,AT2G46990,-225.493729259668
AT2G22420,AT1G47760,-225.497981862346
AT2G22420,AT5G51780,-226.269772172629
AT2G22420,AT1G57560,-226.787897291217
AT2G22420,AT2G36080,-226.808768649552
AT2G22420,AT3G06740,-227.764280295904
AT2G22420,AT3G15210,-229.295005559921
AT2G22420,AT3G56400,-229.429807026933
AT2G22420,AT2G23340,-229.692171605821
AT2G22420,AT1G64380,-234.120717913128
AT2G22420,AT1G25560,-234.267569129482
AT2G22420,AT1G52890,-238.745236452408
AT2G22420,AT5G10970,-241.861775172652
AT2G22420,AT4G37540,-241.861775172652
AT2G22420,AT5G48890,-242.323329211021
AT2G22420,AT1G74840,-243.093918630135
AT2G22420,AT5G44260,-243.206097320975
AT2G22420,AT3G61630,-243.79536473957
AT2G22420,AT2G45160,-244.449290479779
AT2G22420,AT4G14550,-244.517700643844
AT2G22420,AT1G68840,-244.725339802853
AT2G22420,AT5G64750,-244.725340016186
AT2G22420,AT4G11140,-244.817015900435
AT2G22420,AT1G44830,-245.375151169122
AT2G22420,AT1G79840,-245.653263640533
AT2G22420,AT2G47890,-246.643661948713
AT2G22420,AT3G58710,-246.662019503071
AT2G22420,AT5G08330,-247.336809330701
AT2G22420,AT3G23240,-247.985018742405
AT2G22420,AT5G47220,-248.873138466122
AT2G22420,AT4G05100,-250.807998361555
AT2G22420,AT1G06180,-254.982385218648
AT2G22420,AT5G10120,-257.841318136686
AT2G22420,AT5G43170,-259.026358669035
AT2G22420,AT5G13910,-259.681867565004
AT2G22420,AT3G10040,-260.387335139606
AT2G22420,AT4G09460,-264.838353915529
AT2G22420,AT4G16750,-270.753958846035
AT2G22420,AT5G67060,-271.436953604481
AT2G22420,AT3G02550,-273.074562231184
AT2G22420,AT5G41570,-273.749690599589
AT2G22420,AT1G53230,-278.776490423396
AT2G22420,AT5G47230,-279.490112700258
AT2G22420,AT1G67100,-280.445624129388
AT2G22420,AT5G06710,-280.572187305226
AT2G22420,AT3G49930,-280.869438538401
AT2G22420,AT2G46970,-285.993401867169
AT2G22420,AT3G25730,-298.385978449112
AT2G22420,AT3G60390,-304.558182773364
