Target,Source,BDeu
AT2G37090,AT2G44940,-86.0369222110612
AT2G37090,AT4G18890,-88.1163629714914
AT2G37090,AT1G67710,-100.610119043639
AT2G37090,AT3G50330,-101.3032659117
AT2G37090,AT5G41570,-101.3032659117
AT2G37090,AT1G10480,-101.3032659117
AT2G37090,AT3G49930,-101.708730915641
AT2G37090,AT4G05100,-101.708730915641
AT2G37090,AT5G58010,-101.708730915641
AT2G37090,AT2G43140,-101.99641277976
AT2G37090,AT5G60890,-101.99641277976
AT2G37090,AT1G64380,-102.401877783701
AT2G37090,AT1G49130,-102.401877783701
AT2G37090,AT4G28110,-102.401877783701
AT2G37090,AT1G43700,-102.807342787643
AT2G37090,AT5G12870,-103.095024651761
AT2G37090,AT3G25730,-103.500489655703
AT2G37090,AT1G47760,-103.500489655703
AT2G37090,AT5G17810,-103.500489655703
AT2G37090,AT4G14540,-103.500489655703
AT2G37090,AT1G65330,-103.500489655703
AT2G37090,AT3G06740,-104.193636523763
AT2G37090,AT5G47220,-115.994245727851
AT2G37090,AT1G67100,-116.687392439661
AT2G37090,AT5G23280,-116.687392595911
AT2G37090,AT2G22770,-116.687392595911
AT2G37090,AT5G25190,-116.687392595911
AT2G37090,AT1G77450,-116.687392595911
AT2G37090,AT1G65620,-116.687392595911
AT2G37090,AT1G65300,-117.092857495686
AT2G37090,AT1G59750,-117.092857599853
AT2G37090,AT2G23290,-117.092857599853
AT2G37090,AT2G36890,-117.092857599853
AT2G37090,AT2G46970,-117.786004467913
AT2G37090,AT5G10970,-117.786004467913
AT2G37090,AT5G13910,-117.786004467913
AT2G37090,AT4G37540,-117.786004467913
AT2G37090,AT5G39610,-117.786004467913
AT2G37090,AT3G16770,-117.786004467913
AT2G37090,AT1G72360,-117.786004467913
AT2G37090,AT5G19790,-117.786004467913
AT2G37090,AT1G03970,-117.786004467913
AT2G37090,AT2G04890,-117.786004467913
AT2G37090,AT5G21120,-118.479151335973
AT2G37090,AT5G53950,-118.479151335973
AT2G37090,AT4G29930,-130.567442404179
AT2G37090,AT4G31550,-130.972907408121
AT2G37090,AT3G56970,-130.972907408121
AT2G37090,AT3G56400,-131.378372412062
AT2G37090,AT5G51790,-131.378372412062
AT2G37090,AT3G60630,-131.378372412062
AT2G37090,AT1G74650,-131.378372412062
AT2G37090,AT2G37740,-131.666054276181
AT2G37090,AT3G18400,-131.666054276181
AT2G37090,AT1G75490,-131.666054276181
AT2G37090,AT4G16750,-132.071519280122
AT2G37090,AT3G02550,-132.071519280122
AT2G37090,AT5G10120,-132.071519280122
AT2G37090,AT5G17490,-132.071519280122
AT2G37090,AT1G29160,-132.071519280122
AT2G37090,AT1G18570,-132.071519280122
AT2G37090,AT2G34140,-132.071519280122
AT2G37090,AT5G14370,-132.071519280122
AT2G37090,AT5G44160,-132.071519280122
AT2G37090,AT5G46710,-132.071519280122
AT2G37090,AT5G61590,-132.071519280122
AT2G37090,AT2G28550,-132.359201144241
AT2G37090,AT5G46690,-132.359201144241
AT2G37090,AT1G68840,-132.764666148183
AT2G37090,AT1G36060,-132.764666148183
AT2G37090,AT3G03660,-132.764666148183
AT2G37090,AT3G19580,-132.764666148183
AT2G37090,AT3G58190,-132.764666148183
AT2G37090,AT5G47230,-132.764666148183
AT2G37090,AT4G09460,-132.764666148183
AT2G37090,AT5G12330,-132.764666148183
AT2G37090,AT1G74500,-132.764666148183
AT2G37090,AT2G22430,-132.764666148183
AT2G37090,AT3G02940,-132.764666148183
AT2G37090,AT5G25890,-132.764666148183
AT2G37090,AT1G15050,-132.764666148183
AT2G37090,AT1G19180,-132.764666148183
AT2G37090,AT1G34670,-132.764666148183
AT2G37090,AT3G16857,-132.764666148183
AT2G37090,AT4G28140,-132.764666148183
AT2G37090,AT5G57620,-132.764666148183
AT2G37090,AT5G61420,-132.764666148183
AT2G37090,AT5G08330,-133.457813016243
AT2G37090,AT1G71030,-133.457813016243
