Target,Source,BDeu
AT5G44030,AT2G22770,-73.1377012912214
AT5G44030,AT4G00180,-87.4232161034313
AT5G44030,AT5G06710,-88.1163629714914
AT5G44030,AT5G41570,-88.1163629714914
AT5G44030,AT3G06740,-100.610119043639
AT5G44030,AT5G58010,-101.015583891331
AT5G44030,AT1G75490,-101.015583891331
AT5G44030,AT5G03740,-101.3032659117
AT5G44030,AT2G43140,-101.3032659117
AT5G44030,AT5G12330,-101.3032659117
AT5G44030,AT5G60890,-101.3032659117
AT5G44030,AT3G56970,-101.708730759391
AT5G44030,AT5G60850,-101.708730915641
AT5G44030,AT5G44260,-101.99641277976
AT5G44030,AT3G15210,-102.401877783701
AT5G44030,AT1G25560,-102.401877783701
AT5G44030,AT3G50330,-102.401877783701
AT5G44030,AT1G12890,-102.401877783701
AT5G44030,AT3G24120,-102.401877783701
AT5G44030,AT4G29930,-102.401877783701
AT5G44030,AT2G22430,-102.401877783701
AT5G44030,AT5G17490,-102.807342787643
AT5G44030,AT1G52830,-102.807342787643
AT5G44030,AT4G05100,-103.095024651761
AT5G44030,AT2G44940,-103.095024651761
AT5G44030,AT1G49475,-103.500489655703
AT5G44030,AT1G44830,-115.301098703541
AT5G44030,AT1G79700,-115.994245571601
AT5G44030,AT1G74840,-115.994245571601
AT5G44030,AT1G06180,-115.994245571601
AT5G44030,AT3G18400,-115.994245571601
AT5G44030,AT5G61420,-115.994245727851
AT5G44030,AT2G29060,-116.399710731792
AT5G44030,AT1G65620,-116.687392439661
AT5G44030,AT1G79840,-116.687392595911
AT5G44030,AT5G13910,-116.687392595911
AT5G44030,AT1G71030,-116.687392595911
AT5G44030,AT3G16770,-116.687392595911
AT5G44030,AT5G23280,-116.687392595911
AT5G44030,AT1G77450,-116.687392595911
AT5G44030,AT3G60530,-117.092857599853
AT5G44030,AT2G25820,-117.092857599853
AT5G44030,AT1G52890,-117.380539463971
AT5G44030,AT1G21910,-117.380539463971
AT5G44030,AT1G47760,-117.380539463971
AT5G44030,AT3G01970,-117.380539463971
