Target,Source,BDeu
AT2G22420,AT1G68840,-83.839698467058
AT2G22420,AT3G58190,-85.6314572071197
AT2G22420,AT2G34140,-87.4232161034313
AT2G22420,AT4G18890,-99.2238251512694
AT2G22420,AT4G00150,-99.5115071716378
AT2G22420,AT1G52890,-99.9169720193295
AT2G22420,AT5G44260,-99.9169720193295
AT2G22420,AT3G23240,-101.015583891331
AT2G22420,AT1G49475,-101.015584047581
AT2G22420,AT2G40970,-101.3032659117
AT2G22420,AT5G17810,-102.401877783701
AT2G22420,AT1G12890,-102.401877783701
AT2G22420,AT3G24120,-102.401877783701
AT2G22420,AT5G47390,-102.807342787643
AT2G22420,AT5G60890,-102.807342787643
AT2G22420,AT5G17430,-103.500489655703
AT2G22420,AT4G00180,-114.895633855849
AT2G22420,AT3G02550,-115.301098703541
AT2G22420,AT1G44830,-115.588780723909
AT2G22420,AT1G74500,-115.588780723909
AT2G22420,AT2G46990,-115.588780723909
AT2G22420,AT1G65620,-115.588780723909
AT2G22420,AT3G50330,-116.687392595911
AT2G22420,AT1G27650,-116.687392595911
AT2G22420,AT1G43160,-116.687392595911
AT2G22420,AT2G25900,-116.687392595911
AT2G22420,AT2G23340,-117.092857599853
AT2G22420,AT4G30980,-117.092857599853
AT2G22420,AT1G27740,-117.380539463971
AT2G22420,AT1G50420,-117.380539463971
AT2G22420,AT5G61420,-117.380539463971
AT2G22420,AT3G02940,-117.380539463971
AT2G22420,AT2G36080,-117.380539463971
AT2G22420,AT5G23280,-117.786004467913
AT2G22420,AT3G16770,-117.786004467913
AT2G22420,AT3G15030,-118.479151335973
AT2G22420,AT3G03450,-118.479151335973
AT2G22420,AT4G01250,-118.479151335973
AT2G22420,AT1G73830,-118.479151335973
AT2G22420,AT2G40220,-118.479151335973
AT2G22420,AT2G22430,-129.874295536119
AT2G22420,AT1G77450,-130.567442404179
AT2G22420,AT1G17310,-130.972907408121
AT2G22420,AT5G51780,-130.972907408121
AT2G22420,AT4G29080,-130.972907408121
AT2G22420,AT3G11580,-130.972907408121
AT2G22420,AT4G28140,-130.972907408121
AT2G22420,AT1G64380,-131.666054276181
AT2G22420,AT2G43140,-131.666054276181
AT2G22420,AT2G47890,-131.666054276181
AT2G22420,AT5G17490,-131.666054276181
AT2G22420,AT1G36060,-131.666054276181
AT2G22420,AT1G47760,-131.666054276181
AT2G22420,AT3G01970,-131.666054276181
AT2G22420,AT4G00730,-131.666054276181
AT2G22420,AT3G56970,-131.666054276181
AT2G22420,AT5G46710,-131.666054276181
AT2G22420,AT1G65300,-132.071519175956
AT2G22420,AT3G15210,-132.071519280122
AT2G22420,AT4G28110,-132.071519280122
AT2G22420,AT1G56650,-132.071519280122
AT2G22420,AT4G14540,-132.071519280122
AT2G22420,AT5G12870,-132.071519280122
AT2G22420,AT4G37260,-132.071519280122
AT2G22420,AT5G59820,-132.071519280122
AT2G22420,AT1G67100,-132.359201144241
AT2G22420,AT3G03660,-132.359201144241
AT2G22420,AT4G37540,-132.764666148183
AT2G22420,AT5G06710,-132.764666148183
