Target,Source,BDeu
AT2G37090,AT3G58190,-309.024964679969
AT2G37090,AT1G77450,-309.024964679969
AT2G37090,AT4G29930,-309.024964679969
AT2G37090,AT5G17490,-309.024964679969
AT2G37090,AT5G51790,-309.024964679969
AT2G37090,AT1G74500,-309.024964679969
AT2G37090,AT1G49475,-326.529354717047
AT2G37090,AT3G03450,-326.529354717047
AT2G37090,AT1G36060,-328.138792609481
AT2G37090,AT1G43160,-328.138792609481
AT2G37090,AT3G03660,-328.138792609481
AT2G37090,AT1G71030,-328.138792609481
AT2G37090,AT2G25900,-328.138792609481
AT2G37090,AT3G01970,-328.138792609481
AT2G37090,AT3G16770,-328.138792609481
AT2G37090,AT4G00180,-328.138792609481
AT2G37090,AT4G00730,-328.138792609481
AT2G37090,AT5G12330,-328.138792609481
AT2G37090,AT1G56650,-328.138792609481
AT2G37090,AT2G40970,-328.138792609481
AT2G37090,AT3G17600,-328.138792609481
AT2G37090,AT3G27650,-328.138792609481
AT2G37090,AT4G01250,-328.138792609481
AT2G37090,AT4G27900,-328.138792609481
AT2G37090,AT4G39780,-328.138792609481
AT2G37090,AT5G25890,-328.138792609481
AT2G37090,AT3G15210,-342.935132482124
AT2G37090,AT3G56970,-345.132357026126
AT2G37090,AT3G50330,-345.643182646559
AT2G37090,AT3G60530,-345.643182646559
AT2G37090,AT4G00150,-345.643182646559
AT2G37090,AT4G06746,-345.643182646559
AT2G37090,AT4G14540,-345.643182646559
AT2G37090,AT4G29080,-345.643182646559
AT2G37090,AT5G03740,-345.643182646559
AT2G37090,AT2G23340,-364.246184955639
AT2G37090,AT5G58010,-383.136869328837
AT2G37090,AT5G22890,-399.948112197855
AT2G37090,AT3G60630,-403.701530127273
AT2G37090,AT5G19790,-435.650039440072
AT2G37090,AT5G51780,-458.294141755188
AT2G37090,AT4G25470,-474.412237443646
AT2G37090,AT3G56400,-492.84534070968
AT2G37090,AT5G44260,-493.943952981682
AT2G37090,AT3G06740,-495.61792939442
AT2G37090,AT5G64750,-504.171261522035
AT2G37090,AT5G41570,-509.944265642817
AT2G37090,AT2G36080,-515.201760954428
AT2G37090,AT5G39610,-527.160973609527
AT2G37090,AT1G74840,-535.073274572305
AT2G37090,AT4G28110,-540.566335926062
AT2G37090,AT1G64380,-547.437952337595
AT2G37090,AT5G13910,-551.426936321659
AT2G37090,AT4G05100,-552.695447642956
AT2G37090,AT2G46990,-556.68443162077
AT2G37090,AT2G25820,-558.07072596314
AT2G37090,AT1G28370,-569.67658954252
AT2G37090,AT4G17500,-578.870952822473
AT2G37090,AT1G42990,-587.991909787481
AT2G37090,AT3G61630,-590.476816395602
AT2G37090,AT1G66140,-591.575428661353
AT2G37090,AT5G47220,-591.693211701177
AT2G37090,AT1G57560,-593.079506043547
AT2G37090,AT5G48890,-595.276730587549
AT2G37090,AT4G31550,-597.473955131552
AT2G37090,AT5G47640,-598.167102299612
AT2G37090,AT5G23280,-599.553396635732
AT2G37090,AT2G28550,-599.553396635732
AT2G37090,AT5G12870,-609.079818698432
AT2G37090,AT4G11140,-610.178430976683
AT2G37090,AT4G37540,-610.178430976683
AT2G37090,AT4G09460,-612.781120624628
AT2G37090,AT1G44830,-623.693837029697
AT2G37090,AT5G08330,-624.792449301699
AT2G37090,AT5G43170,-625.485596469759
AT2G37090,AT1G68840,-626.296526677642
AT2G37090,AT1G79840,-628.088286111453
AT2G37090,AT2G22430,-628.088286117703
AT2G37090,AT5G10120,-628.493751202894
AT2G37090,AT1G17310,-629.592363493646
AT2G37090,AT5G10970,-629.880045557764
AT2G37090,AT2G43140,-630.285510661706
AT2G37090,AT5G53660,-636.35393614995
AT2G37090,AT5G57520,-645.8803582189
AT2G37090,AT5G60850,-646.285823322841
AT2G37090,AT5G06710,-650.274807306905
AT2G37090,AT3G58710,-651.373419578907
AT2G37090,AT2G47890,-658.702617103854
AT2G37090,AT1G67100,-665.869654864099
AT2G37090,AT3G10040,-665.987437903922
AT2G37090,AT3G02550,-668.760026576162
AT2G37090,AT2G37740,-673.442157728286
AT2G37090,AT1G49130,-679.908309054628
AT2G37090,AT3G15030,-681.987750565057
AT2G37090,AT5G53980,-682.680897733117
AT2G37090,AT3G19580,-682.79868077294
AT2G37090,AT1G53230,-682.798680772941
AT2G37090,AT4G14550,-683.779510005119
AT2G37090,AT5G67060,-688.056176053302
AT2G37090,AT1G47760,-688.173959093125
AT2G37090,AT5G47230,-697.818164189397
AT2G37090,AT1G29160,-700.878434938256
AT2G37090,AT4G16750,-701.689365127389
AT2G37090,AT5G17810,-705.966031194321
AT2G37090,AT3G02940,-705.966031194321
AT2G37090,AT1G06180,-707.757790634383
AT2G37090,AT3G25730,-724.163568399459
AT2G37090,AT2G22770,-725.955327839521
AT2G37090,AT3G23240,-739.183051828416
AT2G37090,AT1G72360,-741.262493332596
AT2G37090,AT2G46970,-752.986139945549
AT2G37090,AT1G01380,-760.153177705794
AT2G37090,AT2G45160,-772.400072443761
AT2G37090,AT1G52830,-775.172661134751
AT2G37090,AT3G60390,-791.290756835709
AT2G37090,AT3G49930,-798.052329492013
AT2G37090,AT1G52890,-815.556719529092
AT2G37090,AT1G25560,-828.091296349927
