Target,Source,BDeu
AT2G22420,AT1G17310,-315.907456375386
AT2G22420,AT5G57520,-324.270915189995
AT2G22420,AT2G36080,-339.541713051003
AT2G22420,AT2G43140,-349.529942138423
AT2G22420,AT5G51780,-356.129812386207
AT2G22420,AT5G53660,-369.791172441169
AT2G22420,AT4G31550,-379.528274454226
AT2G22420,AT5G47220,-386.861926533014
AT2G22420,AT1G28370,-388.905000310682
AT2G22420,AT4G11140,-392.01406119994
AT2G22420,AT3G19580,-395.127576338872
AT2G22420,AT1G42990,-395.82072347221
AT2G22420,AT5G39610,-396.043867040746
AT2G22420,AT4G17500,-397.032664491304
AT2G22420,AT1G57560,-397.409958681731
AT2G22420,AT5G06710,-406.186246854224
AT2G22420,AT3G58190,-409.636234249063
AT2G22420,AT1G77450,-409.636234249063
AT2G22420,AT4G29930,-409.636234249063
AT2G22420,AT5G17490,-409.636234249063
AT2G22420,AT5G51790,-409.636234249063
AT2G22420,AT3G50330,-409.636234249063
AT2G22420,AT1G36060,-409.636234249063
AT2G22420,AT1G43160,-409.636234249063
AT2G22420,AT3G03660,-409.636234249063
AT2G22420,AT1G71030,-409.636234249063
AT2G22420,AT2G25900,-409.636234249063
AT2G22420,AT3G01970,-409.636234249063
AT2G22420,AT3G16770,-409.636234249063
AT2G22420,AT3G60530,-409.636234249063
AT2G22420,AT4G00180,-409.636234249063
AT2G22420,AT4G00730,-409.636234249063
AT2G22420,AT5G12330,-409.636234249063
AT2G22420,AT3G56400,-410.552524934271
AT2G22420,AT3G15030,-410.734846490509
AT2G22420,AT5G47640,-411.582144369349
AT2G22420,AT5G48890,-411.805287833718
AT2G22420,AT5G23280,-412.161962806982
AT2G22420,AT2G28550,-412.161962806982
AT2G22420,AT5G10970,-412.855109970876
AT2G22420,AT1G74840,-414.241404223662
AT2G22420,AT1G79840,-414.934551387556
AT2G22420,AT5G10120,-427.874593451221
AT2G22420,AT4G37540,-427.874593466499
AT2G22420,AT2G45160,-428.8554226459
AT2G22420,AT4G28110,-428.904212837688
AT2G22420,AT5G03740,-429.05016671047
AT2G22420,AT5G13910,-429.560992309792
AT2G22420,AT3G02550,-435.524285754219
AT2G22420,AT3G61630,-444.10601790205
AT2G22420,AT5G60850,-444.175010725085
AT2G22420,AT5G44260,-444.357332267434
AT2G22420,AT1G49475,-445.168262461429
AT2G22420,AT3G06740,-445.679088084361
AT2G22420,AT2G46990,-446.631746421081
AT2G22420,AT4G05100,-447.037211454189
AT2G22420,AT1G47760,-449.745261578069
AT2G22420,AT5G67060,-450.726090803303
AT2G22420,AT1G68840,-452.238136305958
AT2G22420,AT5G64750,-453.95293464905
AT2G22420,AT3G23240,-462.603659625472
AT2G22420,AT2G23340,-465.129388218114
AT2G22420,AT3G58710,-465.640213795213
AT2G22420,AT5G47230,-465.850706158021
AT2G22420,AT1G44830,-469.090201188664
AT2G22420,AT3G10040,-469.223732567002
AT2G22420,AT5G08330,-469.377883252782
AT2G22420,AT3G49930,-471.931782621438
AT2G22420,AT1G06180,-473.241115882811
AT2G22420,AT1G52890,-476.285638283431
AT2G22420,AT1G64380,-481.535165999857
AT2G22420,AT4G14550,-482.410634658878
AT2G22420,AT3G15210,-483.914712030654
AT2G22420,AT5G17810,-485.788115423089
AT2G22420,AT4G09460,-485.852653886727
AT2G22420,AT5G53980,-485.889021603517
AT2G22420,AT5G43170,-486.951266146228
AT2G22420,AT2G47890,-488.04987838073
AT2G22420,AT1G25560,-501.970749679352
AT2G22420,AT1G67100,-502.509746065799
AT2G22420,AT2G46970,-505.100013142911
AT2G22420,AT4G16750,-506.640458181477
AT2G22420,AT5G41570,-561.363275186714
AT2G22420,AT1G53230,-564.448619581576
AT2G22420,AT3G60390,-596.173985406394
AT2G22420,AT3G25730,-615.105491780779
