Target,Source,BDeu
AT2G37090,AT3G01970,-1.38631658993718
AT2G37090,AT1G36060,-18.0921989678891
AT2G37090,AT5G58010,-18.0921989678891
AT2G37090,AT1G56650,-21.920837923077
AT2G37090,AT1G74500,-25.0778371495904
AT2G37090,AT1G74840,-25.5029052727736
AT2G37090,AT3G03660,-25.5029052727736
AT2G37090,AT4G31550,-25.5029052727736
AT2G37090,AT5G12330,-25.5029052727736
AT2G37090,AT3G17600,-25.5029052727736
AT2G37090,AT5G19790,-25.5029052727736
AT2G37090,AT2G25900,-27.8504250905805
AT2G37090,AT5G23280,-28.4116253659385
AT2G37090,AT5G10970,-28.4116253659385
AT2G37090,AT3G58710,-28.4116253659385
AT2G37090,AT3G56970,-28.4116253659385
AT2G37090,AT4G39780,-28.4116253659385
AT2G37090,AT3G58190,-31.0506820973396
AT2G37090,AT4G37540,-31.0506820973396
AT2G37090,AT5G64750,-31.0506820973396
AT2G37090,AT4G29080,-31.0506820973396
AT2G37090,AT4G01250,-32.6585350900671
AT2G37090,AT3G50330,-34.7986008793805
AT2G37090,AT3G16770,-34.7986008793805
AT2G37090,AT3G15210,-35.7529781214261
AT2G37090,AT2G23340,-35.7529781214261
AT2G37090,AT3G61630,-35.7529781214261
AT2G37090,AT1G44830,-35.7529781214261
AT2G37090,AT3G27650,-35.7529781214261
AT2G37090,AT4G00150,-35.7529781214261
AT2G37090,AT4G25470,-35.7529781214261
AT2G37090,AT5G51790,-37.884605076312
AT2G37090,AT4G06746,-37.884605076312
AT2G37090,AT4G14540,-37.884605076312
AT2G37090,AT5G22890,-37.884605076312
AT2G37090,AT5G25890,-38.6947842266719
AT2G37090,AT1G49130,-39.8995077982432
AT2G37090,AT2G25820,-39.8995077982432
AT2G37090,AT1G28370,-41.8131568178412
AT2G37090,AT5G53980,-41.8131568178412
AT2G37090,AT1G49475,-41.8131568178412
AT2G37090,AT5G17490,-41.8131568178412
AT2G37090,AT3G60630,-41.8131568178412
AT2G37090,AT4G11140,-42.0826363787818
AT2G37090,AT1G43160,-42.1912913233629
AT2G37090,AT1G77450,-43.637705867008
AT2G37090,AT1G66140,-43.637705867008
AT2G37090,AT1G71030,-43.8187475408127
AT2G37090,AT3G56400,-43.8187475408127
AT2G37090,AT5G39610,-45.3768919741427
AT2G37090,AT4G27900,-45.382945096936
AT2G37090,AT5G57520,-47.0569213221744
AT2G37090,AT1G29160,-47.0569213221744
AT2G37090,AT3G03450,-47.0569213221744
AT2G37090,AT5G41570,-49.6971596165767
AT2G37090,AT4G28110,-50.2169562648427
AT2G37090,AT4G00180,-50.2169562648427
AT2G37090,AT4G00730,-50.2169562648427
AT2G37090,AT5G03740,-51.7135985048848
AT2G37090,AT5G12870,-51.7135985048848
AT2G37090,AT1G42990,-53.3202895807454
AT2G37090,AT1G79840,-53.8450788893316
AT2G37090,AT2G40970,-55.9195336297073
AT2G37090,AT3G10040,-56.2197277378668
AT2G37090,AT3G60530,-57.2377743664258
AT2G37090,AT3G06740,-58.5809397527035
AT2G37090,AT2G28550,-58.7632455742349
AT2G37090,AT5G47640,-58.7632455742349
AT2G37090,AT1G64380,-61.6808119097502
AT2G37090,AT2G46990,-63.312340459573
AT2G37090,AT5G17810,-67.6593147592081
AT2G37090,AT5G60850,-67.8659963125772
AT2G37090,AT5G13910,-68.6864678927489
AT2G37090,AT5G44260,-68.6864678927489
AT2G37090,AT5G67060,-68.6864678927489
AT2G37090,AT4G29930,-68.6864678927489
AT2G37090,AT5G10120,-68.6864678927489
AT2G37090,AT5G06710,-69.1643217581569
AT2G37090,AT4G17500,-69.2226953056741
AT2G37090,AT3G49930,-69.6919895574219
AT2G37090,AT2G36080,-69.6919895574219
AT2G37090,AT5G51780,-69.6919895574219
AT2G37090,AT2G22770,-69.6919895574219
AT2G37090,AT1G17310,-70.6768427480215
AT2G37090,AT5G08330,-71.5438932238669
AT2G37090,AT4G09460,-71.5438932238669
AT2G37090,AT1G57560,-72.809514783378
AT2G37090,AT2G47890,-72.809514783378
AT2G37090,AT2G46970,-75.2683301563853
AT2G37090,AT3G19580,-76.2997083725425
AT2G37090,AT5G43170,-77.1189671468549
AT2G37090,AT1G68840,-77.9787363781109
AT2G37090,AT1G47760,-78.8244505062304
AT2G37090,AT2G22430,-80.839695135826
AT2G37090,AT3G15030,-81.1347491167324
AT2G37090,AT3G60390,-82.1685531820982
AT2G37090,AT5G48890,-82.3060318942281
AT2G37090,AT3G23240,-82.7707626390692
AT2G37090,AT5G47230,-85.1364645931896
AT2G37090,AT1G67100,-85.9097446126499
AT2G37090,AT3G02550,-86.1336976116147
AT2G37090,AT4G14550,-86.4346682787182
AT2G37090,AT3G02940,-86.7140013739211
AT2G37090,AT1G06180,-86.9890439459085
AT2G37090,AT4G05100,-90.411635005343
AT2G37090,AT1G53230,-91.0987030406604
AT2G37090,AT1G72360,-92.5759951624259
AT2G37090,AT1G52830,-92.6072554269976
AT2G37090,AT2G45160,-92.6760287247592
AT2G37090,AT5G47220,-93.1946124714287
AT2G37090,AT5G53660,-93.4079448286102
AT2G37090,AT1G52890,-93.7428402894804
AT2G37090,AT1G25560,-94.0016486770124
AT2G37090,AT4G16750,-94.0743260662264
AT2G37090,AT3G25730,-94.092998423364
AT2G37090,AT2G37740,-94.5320153450882
AT2G37090,AT2G43140,-94.6843462858806
AT2G37090,AT1G01380,-94.7790902070981
