Target,Source,BDeu
AT5G17420,AT4G28140,-161.849634903828
AT5G17420,AT3G58190,-179.283273180473
AT5G17420,AT1G49475,-179.283273180473
AT5G17420,AT1G77450,-179.283273180473
AT5G17420,AT4G29930,-179.283273180473
AT5G17420,AT5G17490,-179.283273180473
AT5G17420,AT5G51790,-179.283273180473
AT5G17420,AT1G74500,-179.283273180473
AT5G17420,AT3G03450,-179.283273180473
AT5G17420,AT1G10480,-179.283273180473
AT5G17420,AT2G40220,-179.283273180473
AT5G17420,AT2G44940,-179.283273180473
AT5G17420,AT3G18400,-179.283273180473
AT5G17420,AT5G60890,-179.283273180473
AT5G17420,AT3G50330,-179.283273180473
AT5G17420,AT5G03740,-179.283273180473
AT5G17420,AT1G36060,-179.283273180473
AT5G17420,AT1G43160,-179.283273180473
AT5G17420,AT3G03660,-179.283273180473
AT5G17420,AT1G71030,-179.283273180473
AT5G17420,AT2G25900,-179.283273180473
AT5G17420,AT3G01970,-179.283273180473
AT5G17420,AT3G16770,-179.283273180473
AT5G17420,AT3G60530,-179.283273180473
AT5G17420,AT4G00180,-179.283273180473
AT5G17420,AT4G00730,-179.283273180473
AT5G17420,AT5G12330,-179.283273180473
AT5G17420,AT1G56650,-179.283273180473
AT5G17420,AT2G40970,-179.283273180473
AT5G17420,AT3G17600,-179.283273180473
AT5G17420,AT3G27650,-179.283273180473
AT5G17420,AT4G00150,-179.283273180473
AT5G17420,AT4G01250,-179.283273180473
AT5G17420,AT4G06746,-179.283273180473
AT5G17420,AT4G14540,-179.283273180473
AT5G17420,AT4G27900,-179.283273180473
AT5G17420,AT4G29080,-179.283273180473
AT5G17420,AT4G39780,-179.283273180473
AT5G17420,AT5G25890,-179.283273180473
AT5G17420,AT1G28520,-179.283273180473
AT5G17420,AT1G30650,-179.283273180473
AT5G17420,AT1G43700,-179.283273180473
AT5G17420,AT1G50420,-179.283273180473
AT5G17420,AT1G72450,-179.283273180473
AT5G17420,AT1G75080,-179.283273180473
AT5G17420,AT1G79700,-179.283273180473
AT5G17420,AT2G04890,-179.283273180473
AT5G17420,AT2G14210,-179.283273180473
AT5G17420,AT2G23290,-179.283273180473
AT5G17420,AT2G24260,-179.283273180473
AT5G17420,AT3G16857,-179.283273180473
AT5G17420,AT3G24120,-179.283273180473
AT5G17420,AT4G00050,-179.283273180473
AT5G17420,AT4G30980,-179.283273180473
AT5G17420,AT4G36780,-179.283273180473
AT5G17420,AT4G37260,-179.283273180473
AT5G17420,AT4G37610,-179.283273180473
AT5G17420,AT5G07100,-179.283273180473
AT5G17420,AT5G13790,-179.283273180473
