Target,Source,BDeu
AT3G18660,AT1G18570,-123.677378699459
AT3G18660,AT1G34670,-130.495040385614
AT3G18660,AT5G60850,-167.07148836008
AT3G18660,AT5G61590,-168.059135960481
AT3G18660,AT3G50330,-184.616981079365
AT3G18660,AT5G03740,-184.616981079365
AT3G18660,AT1G36060,-184.616981079365
AT3G18660,AT1G43160,-184.616981079365
AT3G18660,AT3G03660,-184.616981079365
AT3G18660,AT3G58190,-184.616981079365
AT3G18660,AT1G49475,-184.616981079365
AT3G18660,AT1G71030,-184.616981079365
AT3G18660,AT1G77450,-184.616981079365
AT3G18660,AT2G25900,-184.616981079365
AT3G18660,AT3G01970,-184.616981079365
AT3G18660,AT3G16770,-184.616981079365
AT3G18660,AT3G60530,-184.616981079365
AT3G18660,AT4G00180,-184.616981079365
AT3G18660,AT4G00730,-184.616981079365
AT3G18660,AT4G29930,-184.616981079365
AT3G18660,AT5G12330,-184.616981079365
AT3G18660,AT5G17490,-184.616981079365
AT3G18660,AT5G51790,-184.616981079365
AT3G18660,AT1G56650,-184.616981079365
AT3G18660,AT1G74500,-184.616981079365
AT3G18660,AT2G40970,-184.616981079365
AT3G18660,AT3G03450,-184.616981079365
AT3G18660,AT3G17600,-184.616981079365
AT3G18660,AT3G27650,-184.616981079365
AT3G18660,AT4G00150,-184.616981079365
AT3G18660,AT4G01250,-184.616981079365
AT3G18660,AT4G06746,-184.616981079365
AT3G18660,AT4G14540,-184.616981079365
AT3G18660,AT4G27900,-184.616981079365
AT3G18660,AT4G29080,-184.616981079365
AT3G18660,AT4G39780,-184.616981079365
AT3G18660,AT5G25890,-184.616981079365
AT3G18660,AT1G10480,-184.616981079365
AT3G18660,AT1G28520,-184.616981079365
AT3G18660,AT1G30650,-184.616981079365
AT3G18660,AT1G43700,-184.616981079365
AT3G18660,AT1G50420,-184.616981079365
AT3G18660,AT1G72450,-184.616981079365
AT3G18660,AT1G75080,-184.616981079365
AT3G18660,AT1G79700,-184.616981079365
AT3G18660,AT2G04890,-184.616981079365
AT3G18660,AT2G14210,-184.616981079365
AT3G18660,AT2G23290,-184.616981079365
AT3G18660,AT2G24260,-184.616981079365
AT3G18660,AT2G40220,-184.616981079365
AT3G18660,AT2G44940,-184.616981079365
AT3G18660,AT3G16857,-184.616981079365
AT3G18660,AT3G18400,-184.616981079365
AT3G18660,AT3G24120,-184.616981079365
