Target,Source,BDeu
AT5G44030,AT5G59820,-1363.95199593993
AT5G44030,AT2G18350,-1380.07009169089
AT5G44030,AT5G66700,-1395.27189685997
AT5G44030,AT3G15210,-1406.26157558118
AT5G44030,AT3G56970,-1407.76565256129
AT5G44030,AT3G58190,-1408.86426451662
AT5G44030,AT1G77450,-1408.86426451662
AT5G44030,AT4G29930,-1408.86426451662
AT5G44030,AT5G17490,-1408.86426451662
AT5G44030,AT5G51790,-1408.86426451662
AT5G44030,AT1G74500,-1408.86426451662
AT5G44030,AT1G10480,-1408.86426451662
AT5G44030,AT2G40220,-1408.86426451662
AT5G44030,AT2G44940,-1408.86426451662
AT5G44030,AT3G11580,-1408.86426451662
AT5G44030,AT3G18400,-1408.86426451662
AT5G44030,AT5G60890,-1408.86426451662
AT5G44030,AT1G49475,-1423.37292275515
AT5G44030,AT5G53950,-1423.88374831225
AT5G44030,AT5G03740,-1424.98236026758
AT5G44030,AT1G36060,-1424.98236026758
AT5G44030,AT1G43160,-1424.98236026758
AT5G44030,AT3G03660,-1424.98236026758
AT5G44030,AT1G71030,-1424.98236026758
AT5G44030,AT2G25900,-1424.98236026758
AT5G44030,AT3G01970,-1424.98236026758
AT5G44030,AT3G16770,-1424.98236026758
AT5G44030,AT3G60530,-1424.98236026758
AT5G44030,AT4G00730,-1424.98236026758
AT5G44030,AT5G12330,-1424.98236026758
AT5G44030,AT1G56650,-1424.98236026758
AT5G44030,AT2G40970,-1424.98236026758
AT5G44030,AT3G17600,-1424.98236026758
AT5G44030,AT3G27650,-1424.98236026758
AT5G44030,AT4G00150,-1424.98236026758
AT5G44030,AT4G27900,-1424.98236026758
AT5G44030,AT4G39780,-1424.98236026758
AT5G44030,AT5G25890,-1424.98236026758
AT5G44030,AT1G28520,-1424.98236026758
AT5G44030,AT1G50420,-1424.98236026758
AT5G44030,AT1G72450,-1424.98236026758
AT5G44030,AT2G04890,-1424.98236026758
AT5G44030,AT2G14210,-1424.98236026758
AT5G44030,AT2G24260,-1424.98236026758
AT5G44030,AT4G00050,-1424.98236026758
AT5G44030,AT4G01720,-1424.98236026758
AT5G44030,AT5G07100,-1424.98236026758
AT5G44030,AT5G21120,-1424.98236026758
AT5G44030,AT5G57620,-1424.98236026758
AT5G44030,AT5G61420,-1424.98236026758
AT5G44030,AT4G28140,-1437.18843406311
AT5G44030,AT3G03450,-1437.88158099367
AT5G44030,AT3G56980,-1438.57472792423
AT5G44030,AT3G50330,-1439.49101850611
AT5G44030,AT4G00180,-1439.49101850611
AT5G44030,AT4G01250,-1439.49101850611
AT5G44030,AT4G06746,-1439.49101850611
AT5G44030,AT5G22890,-1439.49101850611
AT5G44030,AT1G75080,-1439.49101850611
AT5G44030,AT4G30980,-1439.49101850611
AT5G44030,AT4G36780,-1439.49101850611
AT5G44030,AT5G47390,-1439.49101850611
AT5G44030,AT5G58010,-1440.18416543667
AT5G44030,AT1G43700,-1440.18416543667
AT5G44030,AT4G14540,-1453.99967674463
AT5G44030,AT4G29080,-1453.99967674463
AT5G44030,AT5G19790,-1453.99967674463
AT5G44030,AT1G30650,-1453.99967674463
AT5G44030,AT1G67710,-1453.99967674463
AT5G44030,AT1G79700,-1453.99967674463
AT5G44030,AT2G23290,-1453.99967674463
AT5G44030,AT3G24120,-1453.99967674463
AT5G44030,AT4G37260,-1453.99967674463
AT5G44030,AT5G13790,-1453.99967674463
AT5G44030,AT2G23340,-1454.69282367519
AT5G44030,AT1G75490,-1455.09828869996
AT5G44030,AT1G27650,-1469.20148191371
AT5G44030,AT3G16857,-1469.20148191371
AT5G44030,AT4G37610,-1469.20148191371
AT5G44030,AT1G74650,-1469.60694693849
AT5G44030,AT3G15500,-1482.6115281969
AT5G44030,AT1G65300,-1483.71014015224
