Target,Source,BDeu
AT5G17420,AT4G28140,-314.112021395849
AT5G17420,AT5G59820,-331.952882912406
AT5G17420,AT3G58190,-343.15791939999
AT5G17420,AT1G77450,-343.15791939999
AT5G17420,AT4G29930,-343.15791939999
AT5G17420,AT5G17490,-343.15791939999
AT5G17420,AT5G51790,-343.15791939999
AT5G17420,AT1G74500,-343.15791939999
AT5G17420,AT3G03450,-343.15791939999
AT5G17420,AT1G10480,-343.15791939999
AT5G17420,AT2G40220,-343.15791939999
AT5G17420,AT2G44940,-343.15791939999
AT5G17420,AT3G18400,-343.15791939999
AT5G17420,AT5G60890,-343.15791939999
AT5G17420,AT2G18350,-348.070978663365
AT5G17420,AT1G67710,-356.12613335471
AT5G17420,AT1G49475,-356.462605467521
AT5G17420,AT3G16857,-357.666577705181
AT5G17420,AT3G56970,-358.072042579956
AT5G17420,AT3G50330,-359.276015150949
AT5G17420,AT1G36060,-359.276015150949
AT5G17420,AT1G43160,-359.276015150949
AT5G17420,AT3G03660,-359.276015150949
AT5G17420,AT1G71030,-359.276015150949
AT5G17420,AT2G25900,-359.276015150949
AT5G17420,AT3G01970,-359.276015150949
AT5G17420,AT3G16770,-359.276015150949
AT5G17420,AT3G60530,-359.276015150949
AT5G17420,AT4G00180,-359.276015150949
AT5G17420,AT4G00730,-359.276015150949
AT5G17420,AT5G12330,-359.276015150949
AT5G17420,AT1G56650,-359.276015150949
AT5G17420,AT3G17600,-359.276015150949
AT5G17420,AT3G27650,-359.276015150949
AT5G17420,AT4G00150,-359.276015150949
AT5G17420,AT4G01250,-359.276015150949
AT5G17420,AT4G06746,-359.276015150949
AT5G17420,AT4G14540,-359.276015150949
AT5G17420,AT4G27900,-359.276015150949
AT5G17420,AT4G29080,-359.276015150949
AT5G17420,AT4G39780,-359.276015150949
AT5G17420,AT5G25890,-359.276015150949
AT5G17420,AT1G28520,-359.276015150949
AT5G17420,AT1G50420,-359.276015150949
AT5G17420,AT1G72450,-359.276015150949
AT5G17420,AT1G79700,-359.276015150949
AT5G17420,AT2G04890,-359.276015150949
AT5G17420,AT2G14210,-359.276015150949
AT5G17420,AT2G23290,-359.276015150949
AT5G17420,AT2G24260,-359.276015150949
AT5G17420,AT3G24120,-359.276015150949
AT5G17420,AT4G37260,-359.276015150949
AT5G17420,AT5G07100,-359.276015150949
AT5G17420,AT5G13790,-359.276015150949
AT5G17420,AT5G21120,-359.276015150949
AT5G17420,AT5G57620,-359.276015150949
AT5G17420,AT5G61420,-359.276015150949
AT5G17420,AT3G15500,-365.624158149137
AT5G17420,AT5G66700,-369.025354480799
AT5G17420,AT1G27650,-369.941644912673
AT5G17420,AT1G43700,-371.887554204586
AT5G17420,AT3G15210,-372.224026359065
AT5G17420,AT5G03740,-372.58070121848
AT5G17420,AT2G40970,-372.58070121848
AT5G17420,AT1G75080,-372.58070121848
AT5G17420,AT4G00050,-372.58070121848
AT5G17420,AT4G30980,-372.58070121848
AT5G17420,AT4G37610,-372.58070121848
AT5G17420,AT5G47390,-372.58070121848
AT5G17420,AT2G23340,-386.801677384552
AT5G17420,AT5G53950,-386.801677384552
AT5G17420,AT1G65300,-387.494824398445
AT5G17420,AT3G11580,-387.900288939887
AT5G17420,AT1G30650,-388.187971079006
AT5G17420,AT4G36780,-389.10426151088
AT5G17420,AT5G58010,-389.286582701008
