Target,Source,BDeu
AT5G15630,AT3G58190,-147.332804720261
AT5G15630,AT3G50330,-165.753485474213
AT5G15630,AT1G36060,-165.753485474213
AT5G15630,AT1G43160,-165.753485474213
AT5G15630,AT3G03660,-165.753485474213
AT5G15630,AT2G23340,-179.520206062056
AT5G15630,AT5G03740,-180.772968969837
AT5G15630,AT3G15210,-181.060651031455
AT5G15630,AT3G06740,-252.448757211817
AT5G15630,AT1G64380,-255.156807299586
AT5G15630,AT1G74840,-288.365631240127
AT5G15630,AT1G28370,-292.614126299796
AT5G15630,AT5G44260,-296.834450412616
AT5G15630,AT5G39610,-297.122132510068
AT5G15630,AT5G23280,-299.343073570688
AT5G15630,AT2G28550,-299.343073570688
AT5G15630,AT1G42990,-306.429637054427
AT5G15630,AT4G28110,-306.648513486531
AT5G15630,AT3G61630,-308.19322559764
AT5G15630,AT4G37540,-310.049523505506
AT5G15630,AT5G08330,-329.933875485409
AT5G15630,AT5G47640,-336.233225223715
AT5G15630,AT4G17500,-342.881885663288
AT5G15630,AT4G31550,-342.881885663288
AT5G15630,AT5G10970,-347.004213655503
AT5G15630,AT4G11140,-349.424581674987
AT5G15630,AT1G57560,-364.298298562461
AT5G15630,AT5G41570,-367.075154115577
AT5G15630,AT5G13910,-372.827726570633
AT5G15630,AT5G06710,-374.290981988444
AT5G15630,AT5G43170,-378.535022717882
AT5G15630,AT3G10040,-392.622467168949
AT5G15630,AT4G16750,-396.842374748631
AT5G15630,AT5G47220,-397.114308510345
AT5G15630,AT5G67060,-407.248907354797
AT5G15630,AT3G25730,-423.184681560627
AT5G15630,AT3G49930,-423.277390879446
AT5G15630,AT5G53980,-427.923383620788
AT5G15630,AT5G60850,-435.495699064787
AT5G15630,AT1G68840,-439.962883361373
AT5G15630,AT1G67100,-446.664371605103
AT5G15630,AT3G19580,-452.38431885947
AT5G15630,AT3G23240,-465.571220893012
AT5G15630,AT5G47230,-467.249651620703
AT5G15630,AT2G46970,-481.896295225574
AT5G15630,AT2G45160,-484.522929962532
AT5G15630,AT1G52890,-510.536732684223
AT5G15630,AT3G60390,-512.105348482137
AT5G15630,AT1G25560,-541.463590867823
