Target,Source,BDeu
AT5G15630,AT5G60850,-56.7093340684588
AT5G15630,AT2G22770,-68.1169010177703
AT5G15630,AT2G44940,-68.1169010177703
AT5G15630,AT5G06250,-68.1169010177703
AT5G15630,AT5G60890,-68.1169010177703
AT5G15630,AT2G22430,-68.8100479205525
AT5G15630,AT3G23240,-69.2155128434756
AT5G15630,AT5G43170,-69.2155128434756
AT5G15630,AT2G37740,-69.2155128434756
AT5G15630,AT5G53660,-70.4194849440983
AT5G15630,AT3G49930,-70.4194849440984
AT5G15630,AT3G58190,-70.824949589244
AT5G15630,AT4G00180,-70.824949589244
AT5G15630,AT2G25820,-70.824949589244
AT5G15630,AT3G60630,-70.824949589244
AT5G15630,AT3G15210,-71.5180964920263
AT5G15630,AT2G46970,-71.5180964920263
AT5G15630,AT4G28110,-71.5180964920263
AT5G15630,AT5G44260,-71.5180964920263
AT5G15630,AT5G47220,-71.5180964920263
AT5G15630,AT1G06180,-71.5180964920263
AT5G15630,AT4G29930,-71.5180964920263
AT5G15630,AT5G51780,-71.5180964920263
AT5G15630,AT1G52830,-71.5180964920263
AT5G15630,AT1G66140,-71.5180964920263
AT5G15630,AT3G02940,-71.5180964920263
AT5G15630,AT3G24120,-71.5180964920263
AT5G15630,AT4G18890,-71.5180964920263
AT5G15630,AT2G25900,-71.5180967698037
AT5G15630,AT1G65330,-71.5180967698037
AT5G15630,AT3G50330,-83.436489194733
AT5G15630,AT5G13910,-83.436489194733
AT5G15630,AT5G12330,-83.436489194733
AT5G15630,AT1G12890,-83.436489194733
AT5G15630,AT2G34140,-83.436489194733
AT5G15630,AT2G45160,-83.436489194733
AT5G15630,AT3G60390,-83.436489194733
AT5G15630,AT4G17500,-83.436489194733
AT5G15630,AT5G41570,-83.436489194733
AT5G15630,AT5G51790,-83.436489194733
AT5G15630,AT5G12870,-83.436489194733
AT5G15630,AT4G28140,-83.436489194733
AT5G15630,AT5G46690,-83.436489194733
AT5G15630,AT1G77450,-85.2282476454432
AT5G15630,AT5G17490,-85.2282476454432
AT5G15630,AT2G40970,-85.2282476454432
AT5G15630,AT3G56970,-85.2282476454432
AT5G15630,AT5G19790,-85.2282476454432
AT5G15630,AT4G37260,-85.2282476454432
AT5G15630,AT5G66700,-85.2282476454432
AT5G15630,AT5G23280,-85.2282476454432
AT5G15630,AT1G25560,-85.2282476454432
AT5G15630,AT1G28370,-85.2282476454432
AT5G15630,AT4G31550,-85.2282476454432
AT5G15630,AT5G67060,-85.2282476454432
AT5G15630,AT2G36080,-85.2282476454432
AT5G15630,AT2G43140,-85.2282476454432
AT5G15630,AT4G05100,-85.2282476454432
AT5G15630,AT4G14550,-85.2282476454432
AT5G15630,AT4G00150,-85.2282476454432
AT5G15630,AT1G34670,-85.2282476454432
AT5G15630,AT3G18400,-85.2282476454432
AT5G15630,AT5G59820,-85.2282476454432
AT5G15630,AT5G10970,-85.9213945482255
AT5G15630,AT1G57560,-85.9213945482255
AT5G15630,AT1G64380,-85.9213945482255
AT5G15630,AT3G06740,-85.9213945482255
AT5G15630,AT5G06710,-85.9213945482255
AT5G15630,AT4G00730,-85.9213945482255
AT5G15630,AT1G29160,-85.9213945482255
AT5G15630,AT1G56650,-85.9213945482255
AT5G15630,AT1G74500,-85.9213945482255
AT5G15630,AT4G29080,-85.9213945482255
AT5G15630,AT1G59750,-85.9213945482255
AT5G15630,AT1G75490,-85.9213945482255
AT5G15630,AT2G23290,-85.9213945482255
AT5G15630,AT3G16350,-85.9213945482255
AT5G15630,AT1G67100,-86.6145411732304
AT5G15630,AT1G74840,-86.6145411732304
AT5G15630,AT3G61630,-86.6145411732304
AT5G15630,AT4G37540,-86.6145411732304
AT5G15630,AT2G46990,-86.6145411732304
AT5G15630,AT3G16770,-86.6145411732304
AT5G15630,AT4G39780,-86.6145411732304
AT5G15630,AT1G10480,-86.6145411732304
AT5G15630,AT4G00050,-86.6145411732304
AT5G15630,AT5G14370,-86.6145411732304
AT5G15630,AT5G44160,-86.6145411732304
AT5G15630,AT1G52890,-95.7603468203628
AT5G15630,AT2G28550,-98.5329338759371
AT5G15630,AT5G03740,-98.5329338759371
AT5G15630,AT1G36060,-98.5329338759371
AT5G15630,AT1G43160,-98.5329338759371
AT5G15630,AT3G03660,-98.5329338759371
AT5G15630,AT5G39610,-98.5329338759371
AT5G15630,AT4G09460,-98.5329338759371
AT5G15630,AT5G10120,-98.5329338759371
AT5G15630,AT1G49130,-98.5329338759371
AT5G15630,AT4G01250,-98.5329338759371
AT5G15630,AT3G15500,-98.5329338759371
AT5G15630,AT5G61590,-98.5329338759371
AT5G15630,AT1G68840,-99.3438637217832
AT5G15630,AT1G17310,-99.3438637217832
AT5G15630,AT1G79700,-99.3438637217832
AT5G15630,AT3G10040,-99.9192274037242
AT5G15630,AT3G19580,-99.9192274037242
AT5G15630,AT5G47640,-99.9192274037242
AT5G15630,AT5G53980,-99.9192274037242
AT5G15630,AT1G44830,-99.9192274037242
AT5G15630,AT1G47760,-99.9192274037242
AT5G15630,AT2G47890,-99.9192274037242
AT5G15630,AT5G57520,-99.9192274037242
AT5G15630,AT3G27650,-99.9192274037242
AT5G15630,AT4G06746,-99.9192274037242
AT5G15630,AT1G19180,-99.9192274037242
AT5G15630,AT1G27650,-99.9192274037242
AT5G15630,AT2G28200,-99.9192274037242
AT5G15630,AT5G13080,-99.9192274037242
AT5G15630,AT5G13790,-99.9192274037242
AT5G15630,AT4G16750,-101.017838951652
AT5G15630,AT5G08330,-101.017838951652
AT5G15630,AT1G49475,-101.017838951652
AT5G15630,AT1G53230,-101.017838951652
AT5G15630,AT1G71030,-101.017838951652
AT5G15630,AT3G01970,-101.017838951652
AT5G15630,AT3G02550,-101.017838951652
AT5G15630,AT3G60530,-101.017838951652
AT5G15630,AT5G48890,-101.017838951652
AT5G15630,AT4G14540,-101.017838951652
AT5G15630,AT4G25470,-101.017838951652
AT5G15630,AT1G09530,-101.017838951652
AT5G15630,AT1G18570,-101.017838951652
AT5G15630,AT2G14210,-101.017838951652
AT5G15630,AT2G36890,-101.017838951652
AT5G15630,AT3G56980,-101.017838951652
AT5G15630,AT5G13330,-101.017838951652
AT5G15630,AT5G46710,-101.017838951652
AT5G15630,AT5G61420,-101.017838951652
AT5G15630,AT2G23340,-101.135622172493
AT5G15630,AT4G11140,-101.135622172493
AT5G15630,AT3G15030,-101.135622172493
AT5G15630,AT3G58710,-101.135622172493
AT5G15630,AT1G28520,-101.135622172493
AT5G15630,AT1G43700,-101.135622172493
AT5G15630,AT2G31180,-101.135622172493
AT5G15630,AT1G72360,-101.423303874575
AT5G15630,AT1G03970,-101.423303874575
AT5G15630,AT1G07640,-101.423303874575
AT5G15630,AT5G25190,-101.423303874575
AT5G15630,AT3G25730,-101.423303874575
AT5G15630,AT5G47230,-101.423303874575
AT5G15630,AT3G17600,-101.423303874575
AT5G15630,AT1G27740,-101.423303874575
AT5G15630,AT1G65300,-101.423303874575
AT5G15630,AT1G65620,-101.423303874575
AT5G15630,AT1G72450,-101.423303874575
AT5G15630,AT1G75080,-101.423303874575
AT5G15630,AT1G77640,-101.423303874575
AT5G15630,AT2G40220,-101.423303874575
AT5G15630,AT3G14230,-101.423303874575
AT5G15630,AT1G42990,-101.423303874575
AT5G15630,AT3G56400,-101.423303874575
AT5G15630,AT5G17810,-101.423303874575
AT5G15630,AT4G27900,-101.423303874575
AT5G15630,AT5G25890,-101.423303874575
AT5G15630,AT5G58010,-101.423303874575
AT5G15630,AT1G15050,-101.423303874575
AT5G15630,AT3G11580,-101.423303874575
AT5G15630,AT3G29035,-101.423303874575
AT5G15630,AT4G01720,-101.423303874575
AT5G15630,AT4G30980,-101.423303874575
AT5G15630,AT5G47390,-101.423303874575
AT5G15630,AT5G64750,-102.521915422503
AT5G15630,AT1G01380,-102.521915422503
