Target,Source,BDeu
AT5G44030,AT5G46690,-38.9048404454111
AT5G44030,AT2G14210,-66.7306074899831
AT5G44030,AT3G58190,-68.1169010177703
AT5G44030,AT3G56970,-68.1169010177703
AT5G44030,AT4G00150,-68.1169010177703
AT5G44030,AT4G01250,-68.1169010177703
AT5G44030,AT5G12870,-68.1169010177703
AT5G44030,AT2G34140,-68.1169010177703
AT5G44030,AT5G60890,-68.1169010177703
AT5G44030,AT1G47760,-68.8100479205525
AT5G44030,AT2G25820,-68.8100479205525
AT5G44030,AT2G44940,-68.8100479205525
AT5G44030,AT5G12330,-69.2155128434756
AT5G44030,AT5G51790,-69.2155128434756
AT5G44030,AT2G22430,-69.2155128434756
AT5G44030,AT4G29080,-69.2155128434756
AT5G44030,AT4G18890,-69.2155128434756
AT5G44030,AT1G25560,-70.4194849440983
AT5G44030,AT5G67060,-70.4194849440983
AT5G44030,AT4G28140,-70.4194849440984
AT5G44030,AT3G50330,-70.824949589244
AT5G44030,AT5G13910,-70.824949589244
AT5G44030,AT4G28110,-70.824949589244
AT5G44030,AT5G44260,-70.824949589244
AT5G44030,AT2G25900,-70.824949589244
AT5G44030,AT3G60530,-70.824949589244
AT5G44030,AT4G29930,-70.824949589244
AT5G44030,AT1G52830,-70.824949589244
AT5G44030,AT2G22770,-70.824949589244
AT5G44030,AT3G60630,-70.824949589244
AT5G44030,AT3G25730,-71.5180964920263
AT5G44030,AT4G17500,-71.5180964920263
AT5G44030,AT5G39610,-71.5180964920263
AT5G44030,AT5G47220,-71.5180964920263
AT5G44030,AT1G06180,-71.5180964920263
AT5G44030,AT1G44830,-71.5180964920263
AT5G44030,AT1G49130,-71.5180964920263
AT5G44030,AT1G74500,-71.5180964920263
AT5G44030,AT1G75490,-71.5180964920263
AT5G44030,AT4G00050,-71.5180964920263
AT5G44030,AT5G25190,-71.5180964920263
AT5G44030,AT5G59820,-71.5180964920263
AT5G44030,AT4G05100,-71.5180967698037
AT5G44030,AT5G17810,-71.5180967698037
AT5G44030,AT5G41570,-83.436489194733
