Target,Source,BDeu
AT2G37090,AT1G28370,-54.629893360112
AT2G37090,AT5G12870,-65.1211704664373
AT2G37090,AT1G10480,-65.1211704664373
AT2G37090,AT4G29930,-66.7306074899831
AT2G37090,AT4G31550,-68.1169010177703
AT2G37090,AT3G60630,-68.1169010177703
AT2G37090,AT5G12330,-68.8100479205525
AT2G37090,AT2G25820,-68.8100479205525
AT2G37090,AT4G29080,-68.8100479205525
AT2G37090,AT1G34670,-68.8100479205525
AT2G37090,AT5G46690,-68.8100479205525
AT2G37090,AT3G60530,-69.2155128434756
AT2G37090,AT5G51790,-69.2155128434756
AT2G37090,AT3G23240,-70.4194849440984
AT2G37090,AT1G17310,-70.4194849440984
AT2G37090,AT1G74500,-70.4194849440984
AT2G37090,AT3G56970,-70.4194849440984
AT2G37090,AT1G43700,-70.4194849440984
AT2G37090,AT5G14370,-70.4194849440984
AT2G37090,AT5G59820,-70.4194849440984
AT2G37090,AT5G41570,-70.824949589244
AT2G37090,AT1G52830,-70.824949589244
AT2G37090,AT3G02940,-70.824949589244
AT2G37090,AT4G39780,-70.824949589244
AT2G37090,AT1G67710,-70.824949589244
AT2G37090,AT2G04890,-70.824949589244
AT2G37090,AT1G68840,-71.5180964920263
AT2G37090,AT3G60390,-71.5180964920263
AT2G37090,AT3G03450,-71.5180964920263
AT2G37090,AT4G28140,-71.5180964920263
AT2G37090,AT4G37610,-71.5180964920263
AT2G37090,AT1G52890,-71.5180967698037
AT2G37090,AT4G28110,-83.436489194733
AT2G37090,AT4G00730,-83.436489194733
AT2G37090,AT2G40970,-83.436489194733
AT2G37090,AT5G19790,-83.436489194733
AT2G37090,AT1G25560,-83.436489194733
AT2G37090,AT5G13910,-83.436489194733
AT2G37090,AT1G36060,-83.436489194733
AT2G37090,AT2G45160,-83.436489194733
AT2G37090,AT5G47230,-83.436489194733
AT2G37090,AT3G01970,-83.436489194733
AT2G37090,AT4G25470,-83.436489194733
AT2G37090,AT2G44940,-83.436489194733
AT2G37090,AT4G00050,-83.436489194733
AT2G37090,AT1G06180,-85.2282476454432
AT2G37090,AT4G05100,-85.2282476454432
